timestamp,cnt,inerpolated,raw_cq,af3,f7,f3,fc5,t7,p7,o1,o2,p8,t8,fc6,f4,f8,af4,gyrox,gyroy,epoc_timestamp,epoc_es_timestamp,func_id,func_value,marker,sync_signal
1597113,106.0,0.0,494.0,4537.435897435898,4176.410256410257,4341.538461538462,4816.923076923077,3792.307692307693,4221.538461538462,4267.6923076923085,4146.153846153847,4400.512820512821,4084.1025641025644,4269.2307692307695,4321.025641025642,4403.589743589744,4374.871794871796,1675.0,1684.0,1598.771,1485.2999267578125,0.0,0.0,0.0,0.0
1597113,107.0,0.0,487.0,4535.384615384616,4173.333333333334,4342.564102564103,4815.384615384616,3790.2564102564106,4221.025641025642,4268.717948717949,4145.128205128206,4394.358974358975,4085.6410256410263,4269.2307692307695,4319.48717948718,4406.666666666667,4381.538461538462,1674.0,1685.0,1598.778,1485.2999267578125,0.0,0.0,0.0,0.0
1597114,108.0,0.0,0.0,4533.333333333334,4168.717948717949,4338.461538461539,4813.333333333334,3790.7692307692314,4232.307692307693,4275.8974358974365,4151.794871794872,4399.48717948718,4089.7435897435903,4268.717948717949,4318.974358974359,4405.641025641026,4379.48717948718,1676.0,1685.0,1598.786,1485.2999267578125,0.0,0.0,0.0,0.0
1597114,109.0,0.0,309.0,4538.974358974359,4172.307692307693,4340.000000000001,4814.871794871796,3800.512820512821,4237.435897435898,4279.48717948718,4151.794871794872,4411.282051282052,4098.461538461539,4266.666666666667,4323.589743589744,4411.794871794872,4382.051282051282,1675.0,1685.0,1598.793,1485.2999267578125,0.0,0.0,0.0,0.0
1597114,110.0,0.0,494.0,4543.076923076924,4177.435897435898,4347.6923076923085,4809.2307692307695,3807.1794871794878,4235.8974358974365,4283.076923076924,4152.307692307693,4423.076923076924,4108.717948717949,4265.128205128206,4325.128205128206,4417.435897435898,4387.6923076923085,1677.0,1686.0,1598.801,1485.2999267578125,0.0,0.0,0.0,0.0
1597114,111.0,0.0,487.0,4538.974358974359,4176.410256410257,4350.256410256411,4812.820512820514,3805.6410256410263,4233.846153846154,4284.615384615385,4158.974358974359,4429.743589743591,4112.820512820514,4268.205128205129,4323.589743589744,4413.846153846154,4389.2307692307695,1679.0,1685.0,1598.809,1485.2999267578125,0.0,0.0,0.0,0.0
1597114,112.0,0.0,0.0,4534.871794871796,4174.358974358975,4345.641025641026,4814.871794871796,3804.1025641025644,4233.846153846154,4278.461538461539,4156.410256410257,4418.974358974359,4104.102564102564,4270.256410256411,4317.435897435898,4405.128205128206,4384.102564102564,1679.0,1685.0,1598.817,1485.2999267578125,0.0,0.0,0.0,0.0
1597115,113.0,0.0,309.0,4530.769230769231,4168.205128205129,4339.48717948718,4813.846153846154,3804.615384615385,4233.846153846154,4274.871794871796,4153.333333333334,4405.128205128206,4092.820512820513,4268.717948717949,4312.307692307693,4394.871794871796,4374.358974358975,1680.0,1686.0,1598.825,1485.2999267578125,0.0,0.0,0.0,0.0
1597115,114.0,0.0,494.0,4531.282051282052,4165.128205128206,4340.000000000001,4814.871794871796,3804.1025641025644,4234.871794871796,4280.512820512821,4166.666666666667,4416.410256410257,4094.358974358975,4267.179487179487,4316.923076923077,4390.256410256411,4371.794871794872,1681.0,1685.0,1598.833,1485.2999267578125,0.0,0.0,0.0,0.0
1597115,115.0,0.0,487.0,4541.538461538462,4175.8974358974365,4351.794871794872,4810.256410256411,3806.666666666667,4232.820512820514,4284.615384615385,4167.179487179487,4422.051282051282,4105.128205128206,4268.717948717949,4326.666666666667,4402.051282051282,4383.076923076924,1682.0,1685.0,1598.841,1485.2999267578125,0.0,0.0,0.0,0.0
1597115,116.0,0.0,0.0,4548.717948717949,4185.641025641026,4361.538461538462,4815.8974358974365,3809.7435897435903,4222.051282051282,4277.435897435898,4145.641025641026,4403.589743589744,4106.666666666667,4272.307692307693,4330.769230769231,4415.8974358974365,4394.871794871796,1682.0,1685.0,1598.848,1485.2999267578125,0.0,0.0,0.0,0.0
1597115,117.0,0.0,309.0,4545.641025641026,4182.564102564103,4361.025641025642,4816.923076923077,3808.205128205129,4219.48717948718,4273.846153846154,4145.128205128206,4406.666666666667,4105.128205128206,4269.74358974359,4324.102564102564,4413.846153846154,4392.307692307693,1684.0,1684.0,1598.857,1485.2999267578125,0.0,0.0,0.0,0.0
1597243,118.0,0.0,494.0,4543.589743589744,4175.384615384616,4352.820512820514,4811.282051282052,3805.1282051282055,4224.615384615385,4273.333333333334,4154.358974358975,4412.820512820514,4102.564102564103,4268.205128205129,4315.384615384616,4398.974358974359,4379.48717948718,1684.0,1686.0,1598.864,1485.3936767578125,0.0,0.0,0.0,0.0
1597243,119.0,0.0,487.0,4540.512820512821,4171.282051282052,4341.025641025642,4811.282051282052,3803.076923076924,4221.538461538462,4265.641025641026,4146.153846153847,4391.794871794872,4089.7435897435903,4270.769230769231,4312.307692307693,4388.205128205129,4372.820512820514,1686.0,1687.0,1598.872,1485.3936767578125,0.0,0.0,0.0,0.0
1597244,120.0,0.0,0.0,4535.384615384616,4168.717948717949,4336.410256410257,4810.256410256411,3805.6410256410263,4223.076923076924,4264.102564102564,4156.923076923077,4390.256410256411,4083.589743589744,4268.205128205129,4313.333333333334,4390.769230769231,4374.358974358975,1685.0,1688.0,1598.88,1485.3936767578125,0.0,0.0,0.0,0.0
1597244,121.0,0.0,309.0,4533.846153846154,4167.6923076923085,4342.051282051282,4817.435897435898,3810.7692307692314,4230.256410256411,4269.74358974359,4185.641025641026,4412.307692307693,4092.307692307693,4269.2307692307695,4315.8974358974365,4395.384615384616,4375.384615384616,1686.0,1690.0,1598.888,1485.3936767578125,0.0,0.0,0.0,0.0
1597244,122.0,0.0,494.0,4534.871794871796,4171.794871794872,4347.6923076923085,4816.923076923077,3812.307692307693,4228.205128205129,4273.333333333334,4188.717948717949,4416.923076923077,4099.48717948718,4273.333333333334,4318.974358974359,4400.512820512821,4376.923076923077,1685.0,1689.0,1598.895,1485.3936767578125,0.0,0.0,0.0,0.0
1597244,123.0,0.0,487.0,4532.820512820514,4168.717948717949,4343.076923076924,4808.717948717949,3807.1794871794878,4224.615384615385,4274.358974358975,4177.948717948719,4412.820512820514,4097.435897435898,4269.2307692307695,4316.410256410257,4401.538461538462,4375.384615384616,1683.0,1690.0,1598.904,1485.3936767578125,0.0,0.0,0.0,0.0
1597245,124.0,0.0,0.0,4531.282051282052,4160.512820512821,4334.358974358975,4811.794871794872,3803.589743589744,4225.128205128206,4268.717948717949,4177.435897435898,4414.871794871796,4091.7948717948725,4266.666666666667,4313.846153846154,4396.410256410257,4373.846153846154,1683.0,1688.0,1598.911,1485.3936767578125,0.0,0.0,0.0,0.0
1597245,125.0,0.0,309.0,4533.333333333334,4165.641025641026,4338.974358974359,4809.743589743591,3802.564102564103,4225.128205128206,4266.666666666667,4181.538461538462,4414.358974358975,4092.307692307693,4269.2307692307695,4313.846153846154,4398.974358974359,4378.974358974359,1682.0,1687.0,1598.919,1485.3936767578125,0.0,0.0,0.0,0.0
1597245,126.0,0.0,494.0,4534.358974358975,4170.769230769231,4344.102564102564,4811.282051282052,3803.589743589744,4228.205128205129,4273.333333333334,4191.282051282052,4416.923076923077,4095.8974358974365,4271.794871794872,4316.923076923077,4400.512820512821,4381.025641025642,1681.0,1686.0,1598.927,1485.3936767578125,0.0,0.0,0.0,0.0
1597245,127.0,0.0,487.0,4535.8974358974365,4164.102564102564,4339.48717948718,4813.333333333334,3805.1282051282055,4232.820512820514,4277.435897435898,4205.641025641026,4426.153846153847,4096.410256410257,4269.74358974359,4317.948717948719,4395.384615384616,4377.435897435898,1680.0,1686.0,1598.934,1485.3936767578125,0.0,0.0,0.0,0.0
1597246,128.0,0.0,0.0,4538.974358974359,4165.641025641026,4342.051282051282,4808.205128205129,3804.615384615385,4232.307692307693,4277.435897435898,4206.153846153847,4425.128205128206,4097.435897435898,4265.641025641026,4316.410256410257,4397.948717948719,4383.589743589744,1681.0,1685.0,1598.942,1485.3936767578125,0.0,0.0,0.0,0.0
1597246,0.0,0.0,513.0,4544.102564102564,4171.282051282052,4352.307692307693,4813.333333333334,3806.1538461538466,4225.641025641026,4275.8974358974365,4192.307692307693,4410.769230769231,4098.461538461539,4267.179487179487,4320.512820512821,4404.615384615385,4390.256410256411,1679.0,1685.0,1598.95,1485.3936767578125,0.0,0.0,0.0,0.0
1597246,1.0,0.0,0.0,4545.128205128206,4167.179487179487,4353.333333333334,4815.8974358974365,3808.717948717949,4225.641025641026,4277.948717948719,4190.769230769231,4403.589743589744,4096.923076923077,4268.205128205129,4322.051282051282,4403.589743589744,4388.205128205129,1681.0,1686.0,1598.958,1485.3936767578125,0.0,0.0,0.0,0.0
1597246,2.0,0.0,508.0,4540.512820512821,4163.076923076924,4349.2307692307695,4815.8974358974365,3810.7692307692314,4229.74358974359,4280.000000000001,4194.358974358975,4411.282051282052,4093.8461538461543,4268.717948717949,4316.923076923077,4397.948717948719,4384.615384615385,1680.0,1685.0,1598.966,1485.3936767578125,0.0,0.0,0.0,0.0
1597246,3.0,0.0,532.0,4537.948717948719,4162.051282051282,4346.666666666667,4816.410256410257,3808.717948717949,4226.666666666667,4276.410256410257,4176.923076923077,4415.8974358974365,4089.7435897435903,4268.717948717949,4312.307692307693,4392.820512820514,4378.461538461539,1680.0,1686.0,1598.974,1485.3936767578125,0.0,0.0,0.0,0.0
1597247,4.0,0.0,500.0,4537.948717948719,4162.051282051282,4343.076923076924,4810.769230769231,3809.2307692307695,4226.666666666667,4274.871794871796,4165.641025641026,4413.333333333334,4088.205128205129,4267.6923076923085,4310.769230769231,4390.256410256411,4371.794871794872,1681.0,1684.0,1598.981,1485.3936767578125,0.0,0.0,0.0,0.0
1597490,5.0,0.0,550.0,4536.410256410257,4160.000000000001,4339.48717948718,4816.410256410257,3811.7948717948725,4235.8974358974365,4277.435897435898,4174.358974358975,4410.256410256411,4085.6410256410263,4270.769230769231,4311.794871794872,4390.256410256411,4373.333333333334,1681.0,1685.0,1598.99,1485.518798828125,0.0,0.0,0.0,0.0
1597490,6.0,0.0,546.0,4535.8974358974365,4161.025641025642,4338.974358974359,4816.923076923077,3807.1794871794878,4240.000000000001,4276.410256410257,4170.256410256411,4407.179487179487,4082.564102564103,4269.74358974359,4312.820512820514,4390.256410256411,4376.923076923077,1683.0,1684.0,1598.997,1485.518798828125,0.0,0.0,0.0,0.0
1597490,7.0,0.0,307.0,4536.923076923077,4162.051282051282,4338.461538461539,4811.794871794872,3802.0512820512827,4233.333333333334,4273.333333333334,4163.589743589744,4417.435897435898,4087.692307692308,4266.153846153847,4314.358974358975,4394.358974358975,4374.358974358975,1682.0,1683.0,1599.006,1485.518798828125,0.0,0.0,0.0,0.0
1597490,8.0,0.0,457.0,4533.333333333334,4159.48717948718,4334.358974358975,4812.820512820514,3801.538461538462,4231.794871794872,4268.205128205129,4168.717948717949,4429.2307692307695,4091.2820512820517,4266.153846153847,4314.871794871796,4397.435897435898,4369.743589743591,1683.0,1683.0,1599.012,1485.518798828125,0.0,0.0,0.0,0.0
1597491,9.0,0.0,476.0,4532.307692307693,4161.538461538462,4337.435897435898,4811.282051282052,3804.615384615385,4236.923076923077,4264.615384615385,4163.589743589744,4417.435897435898,4085.1282051282055,4266.153846153847,4314.871794871796,4396.410256410257,4369.2307692307695,1683.0,1683.0,1599.02,1485.518798828125,0.0,0.0,0.0,0.0
