timestamp,cnt,inerpolated,raw_cq,af3,f7,f3,fc5,t7,p7,o1,o2,p8,t8,fc6,f4,f8,af4,gyrox,gyroy,epoc_timestamp,epoc_es_timestamp,func_id,func_value,marker,sync_signal
1653538,94.0,0.0,493.0,4515.384615384616,4197.435897435898,4337.948717948719,4811.794871794872,3775.3846153846157,4241.025641025642,4268.205128205129,3987.692307692308,4395.384615384616,4086.1538461538466,4265.641025641026,4307.179487179487,4377.435897435898,4363.076923076924,1688.0,1684.0,1655.165,1541.684326171875,0.0,0.0,0.0,0.0
1653538,95.0,0.0,488.0,4514.871794871796,4196.923076923077,4336.410256410257,4814.871794871796,3775.8974358974365,4234.358974358975,4268.717948717949,3984.1025641025644,4390.769230769231,4081.538461538462,4268.717948717949,4309.2307692307695,4370.769230769231,4360.512820512821,1688.0,1684.0,1655.173,1541.684326171875,0.0,0.0,0.0,0.0
1653538,96.0,0.0,0.0,4514.871794871796,4192.307692307693,4334.871794871796,4812.307692307693,3775.3846153846157,4234.358974358975,4267.6923076923085,3980.0000000000005,4387.6923076923085,4072.820512820513,4267.179487179487,4308.205128205129,4366.666666666667,4356.410256410257,1688.0,1685.0,1655.181,1541.684326171875,0.0,0.0,0.0,0.0
1653539,97.0,0.0,318.0,4516.923076923077,4191.282051282052,4340.000000000001,4814.358974358975,3772.307692307693,4230.769230769231,4262.564102564103,3978.9743589743593,4375.384615384616,4066.1538461538466,4267.6923076923085,4310.769230769231,4371.794871794872,4357.948717948719,1688.0,1685.0,1655.188,1541.684326171875,0.0,0.0,0.0,0.0
1653539,98.0,0.0,493.0,4514.871794871796,4193.846153846154,4337.948717948719,4813.846153846154,3769.2307692307695,4220.512820512821,4258.461538461539,3983.076923076924,4374.358974358975,4068.205128205129,4266.153846153847,4315.8974358974365,4373.846153846154,4361.025641025642,1687.0,1685.0,1655.196,1541.684326171875,0.0,0.0,0.0,0.0
1653539,99.0,0.0,488.0,4509.2307692307695,4189.74358974359,4329.2307692307695,4806.666666666667,3768.205128205129,4224.102564102564,4259.48717948718,3995.3846153846157,4395.384615384616,4075.8974358974365,4262.564102564103,4315.384615384616,4372.820512820514,4365.128205128206,1686.0,1685.0,1655.204,1541.684326171875,0.0,0.0,0.0,0.0
1653540,100.0,0.0,0.0,4508.717948717949,4180.000000000001,4328.717948717949,4812.820512820514,3765.6410256410263,4229.2307692307695,4257.435897435898,4000.0000000000005,4397.435897435898,4078.461538461539,4265.641025641026,4315.384615384616,4375.8974358974365,4368.717948717949,1684.0,1687.0,1655.212,1541.684326171875,0.0,0.0,0.0,0.0
1653540,101.0,0.0,318.0,4514.358974358975,4181.538461538462,4335.8974358974365,4811.282051282052,3764.1025641025644,4221.538461538462,4253.846153846154,3989.23076923077,4376.923076923077,4074.8717948717954,4265.128205128206,4317.435897435898,4381.538461538462,4373.333333333334,1684.0,1686.0,1655.22,1541.684326171875,0.0,0.0,0.0,0.0
1653540,102.0,0.0,493.0,4514.871794871796,4186.666666666667,4336.410256410257,4810.256410256411,3768.717948717949,4215.8974358974365,4253.333333333334,3981.0256410256416,4372.820512820514,4073.8461538461543,4264.102564102564,4316.410256410257,4382.051282051282,4375.8974358974365,1683.0,1685.0,1655.228,1541.684326171875,0.0,0.0,0.0,0.0
1653540,103.0,0.0,488.0,4513.333333333334,4183.589743589744,4334.358974358975,4813.846153846154,3772.307692307693,4221.538461538462,4256.410256410257,3983.589743589744,4384.615384615385,4073.8461538461543,4265.641025641026,4314.358974358975,4382.564102564103,4374.358974358975,1684.0,1684.0,1655.236,1541.684326171875,0.0,0.0,0.0,0.0
