timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1610547930.191,102.539,26.855,22.461,64.453,70.801,0
1610547930.195,-20.996,25.391,18.555,4.883,6.348,0
1610547930.199,-86.914,26.367,25.879,-25.391,-42.969,0
1610547930.203,-15.137,28.320,37.598,11.719,-11.230,0
1610547930.206,108.398,29.785,41.992,59.082,30.762,0
1610547930.210,110.840,31.250,44.434,70.801,47.852,0
1610547930.214,-4.883,32.227,46.387,26.367,29.785,0
1610547930.218,-74.707,32.715,36.133,-27.344,-3.418,0
1610547930.222,-24.414,31.250,26.367,-2.930,-38.574,0
1610547930.225,91.797,32.227,30.762,58.105,9.766,0
1610547930.229,114.746,33.203,30.762,62.012,87.402,0
1610547930.233,1.953,30.273,28.320,6.348,65.918,0
1610547930.237,-77.637,25.391,33.691,-29.297,22.949,0
1610547930.241,-45.898,23.438,30.762,-9.277,11.719,0
1610547930.245,58.594,30.273,32.715,35.156,29.785,0
1610547930.249,96.680,39.062,38.086,44.922,37.109,0
1610547930.252,2.441,44.434,39.551,0.977,43.945,0
1610547930.256,-91.309,44.434,37.598,-43.457,7.324,0
1610547930.260,-77.637,45.410,28.809,-36.133,-13.672,0
1610547930.264,23.926,48.828,23.926,7.324,71.777,0
1610547930.268,73.242,53.711,21.973,20.020,71.777,0
1610547930.285,-17.090,57.129,20.508,-34.668,28.320,0
1610547930.289,-136.719,62.988,25.879,-92.773,17.578,0
1610547930.293,-141.602,67.383,28.809,-87.402,7.324,0
1610547930.297,-37.109,67.383,27.344,-47.852,79.102,0
1610547930.301,35.156,72.754,25.879,-28.809,129.395,0
1610547930.305,-39.062,72.754,21.484,-61.035,67.871,0
1610547930.309,-150.391,76.660,24.902,-120.117,24.414,0
1610547930.312,-159.180,78.613,24.902,-122.559,20.020,0
1610547930.316,-61.035,75.684,17.090,-62.012,30.273,0
1610547930.320,25.391,79.102,10.254,-30.273,29.785,0
1610547930.324,-33.691,80.566,7.324,-56.152,74.219,0
1610547930.328,-151.367,77.637,15.137,-106.445,52.246,0
1610547930.330,-174.805,75.195,33.691,-126.953,28.809,0
1610547930.334,-83.984,71.777,43.945,-86.426,77.148,0
1610547930.338,24.902,71.777,42.480,-34.668,1.953,0
1610547930.342,-8.789,71.289,38.086,-44.434,-23.926,0
1610547930.346,-117.676,70.801,37.598,-92.285,-13.184,0
1610547930.350,-147.461,64.941,32.715,-99.121,54.199,0
1610547930.354,-72.754,57.617,29.297,-54.199,84.473,0
1610547930.357,44.922,51.758,25.391,-10.254,83.496,0
1610547930.361,41.016,52.246,25.391,-17.578,93.262,0
1610547930.365,-62.012,56.152,33.203,-53.711,127.441,0
1610547930.369,-94.727,52.246,30.273,-62.988,100.586,0
1610547930.373,-36.133,46.387,25.879,-26.855,31.250,0
1610547930.375,64.941,38.086,25.391,23.438,28.809,0
1610547930.379,83.008,34.180,20.996,43.457,54.199,0
1610547930.383,-18.555,35.645,20.508,1.465,60.059,0
1610547930.387,-78.613,33.203,33.203,-42.480,20.996,0
1610547930.391,-17.578,29.297,36.621,-10.254,8.301,0
1610547930.395,98.145,28.809,34.180,60.059,55.664,0
1610547930.399,125.000,26.855,37.598,77.637,83.496,0
1610547930.402,28.320,23.438,33.203,25.879,47.363,0
1610547930.406,-47.363,24.414,35.156,2.441,59.570,0
1610547930.410,-2.930,21.484,40.527,36.621,34.180,0
1610547930.414,123.047,13.184,36.621,92.285,31.250,0
1610547930.418,172.852,16.113,34.180,107.910,86.426,0
1610547930.419,64.453,15.137,26.367,55.664,76.660,0
1610547930.423,-29.785,16.113,17.578,21.484,64.453,0
1610547930.427,3.906,21.484,22.461,34.668,63.477,0
1610547930.431,120.117,20.020,33.203,82.031,65.918,0
1610547930.435,182.129,15.625,35.156,110.352,31.250,0
1610547930.439,102.539,19.043,23.926,79.590,-8.301,0
1610547930.443,-1.953,20.508,19.531,30.762,-38.574,0
1610547930.446,8.301,18.066,32.227,44.922,22.461,0
1610547930.450,118.164,18.555,40.527,101.562,49.805,0
1610547930.454,190.918,18.066,34.180,119.141,11.719,0
1610547930.458,125.000,16.113,25.391,84.473,0.977,0
1610547930.462,11.230,14.648,23.438,48.340,29.297,0
1610547930.464,-7.324,11.719,23.926,60.059,57.617,0
1610547930.468,96.191,10.254,24.414,95.703,47.852,0
1610547930.472,187.988,10.742,34.668,121.582,12.207,0
1610547930.476,131.348,8.789,30.273,94.727,23.438,0
1610547930.480,19.531,9.277,21.484,44.434,42.969,0
1610547930.484,-9.277,16.113,32.227,40.527,47.852,0
1610547930.488,73.242,19.531,32.227,88.379,-21.973,0
1610547930.491,168.457,12.207,29.297,126.953,-22.949,0
1610547930.495,131.348,10.742,36.621,102.539,55.664,0
1610547930.499,19.531,13.184,41.016,45.410,42.480,0
1610547930.503,-16.113,12.695,33.203,30.762,73.730,0
1610547930.507,57.617,15.137,26.855,80.078,32.227,0
1610547930.509,151.367,13.672,25.391,117.676,-82.520,0
1610547930.513,134.766,11.230,26.367,101.074,-18.066,0
1610547930.517,25.391,14.648,34.668,45.898,94.238,0
1610547930.521,-24.902,16.113,28.809,15.137,52.734,0
1610547930.525,42.480,11.719,23.438,61.035,45.410,0
1610547930.529,148.926,9.277,39.062,124.512,24.902,0
1610547930.533,151.855,16.113,38.574,124.023,-51.270,0
1610547930.536,31.738,15.625,20.508,44.922,-11.719,0
1610547930.540,-40.039,10.254,25.391,-2.930,7.812,0
1610547930.544,19.531,13.672,35.645,33.203,-34.668,0
1610547930.548,143.066,16.602,32.715,97.168,11.230,0
1610547930.552,163.086,17.578,30.273,103.516,78.125,0
1610547930.555,43.945,20.996,29.785,51.758,34.668,0
1610547930.559,-35.156,21.484,25.391,13.184,13.672,0
1610547930.563,-1.953,18.066,25.391,26.855,4.883,0
1610547930.567,102.051,14.160,24.414,74.219,36.133,0
1610547930.571,155.273,19.531,26.367,96.191,35.156,0
1610547930.575,54.688,16.602,22.461,51.758,-41.992,0
1610547930.579,-44.434,10.742,22.949,1.465,-48.828,0
1610547930.582,-19.531,16.602,29.297,15.625,49.316,0
1610547930.586,96.191,20.508,31.250,80.566,119.141,0
1610547930.590,156.738,24.414,32.715,104.492,60.547,0
1610547930.594,66.895,28.320,26.367,62.500,-8.789,0
1610547930.598,-34.180,27.832,23.926,11.230,-12.207,0
1610547930.601,-24.414,27.344,33.203,15.625,15.137,0
1610547930.605,80.566,24.414,30.762,65.918,49.805,0
1610547930.609,159.668,27.344,29.785,105.957,28.320,0
1610547930.613,87.402,30.762,33.203,68.848,38.086,0
1610547930.617,-33.203,25.879,30.762,0.977,35.156,0
1610547930.621,-40.527,23.438,26.367,5.371,26.367,0
1610547930.625,60.547,19.043,28.320,47.363,3.418,0
1610547930.628,144.043,19.043,40.527,83.008,-28.320,0
1610547930.632,89.355,24.902,50.293,66.895,-5.859,0
1610547930.636,-29.297,24.414,49.805,6.348,-54.199,0
1610547930.640,-46.875,23.438,43.945,-6.348,-34.180,0
1610547930.644,51.758,29.297,40.039,51.758,0.977,0
1610547930.645,145.996,33.203,37.598,97.656,38.574,0
1610547930.649,97.168,33.203,23.438,75.195,20.020,0
1610547930.653,-20.996,30.273,22.949,2.441,-13.672,0
1610547930.657,-60.547,27.832,37.598,-24.414,-3.418,0
1610547930.661,16.113,28.809,28.320,30.762,-0.488,0
1610547930.665,131.348,24.902,23.926,81.543,0.488,0
1610547930.669,115.234,25.391,39.551,65.430,25.391,0
1610547930.672,-6.836,29.297,35.645,4.395,56.641,0
1610547930.676,-63.477,26.367,22.461,-20.996,50.293,0
1610547930.680,12.207,23.926,21.484,14.160,91.309,0
1610547930.684,125.488,30.273,28.320,75.684,121.582,0
1610547930.688,123.047,30.762,19.043,73.730,108.398,0
1610547930.705,11.719,24.902,18.555,22.949,51.270,0
1610547930.709,-55.664,25.391,28.320,2.441,-20.020,0
1610547930.713,5.859,28.320,30.273,32.227,1.953,0
1610547930.717,108.398,25.391,37.109,82.520,9.766,0
1610547930.721,122.070,21.973,37.109,80.078,-12.207,0
1610547930.725,21.973,25.391,34.180,19.043,23.438,0
1610547930.729,-60.059,27.344,35.645,-21.484,29.297,0
1610547930.732,-12.695,30.273,30.762,12.207,2.930,0
1610547930.736,104.980,33.691,20.996,72.754,48.828,0
1610547930.740,135.254,26.367,20.508,83.496,72.754,0
1610547930.744,39.062,24.902,31.738,29.785,78.125,0
1610547930.748,-53.711,28.809,31.738,-13.184,97.168,0
1610547930.750,-28.809,24.902,30.762,1.465,42.969,0
1610547930.754,85.449,24.414,46.875,58.594,-2.930,0
1610547930.758,140.625,30.273,46.875,84.961,100.586,0
1610547930.762,52.246,33.691,40.039,35.645,93.262,0
1610547930.766,-50.293,28.809,40.527,-25.879,72.266,0
1610547930.770,-36.133,19.043,23.926,-10.742,12.207,0
1610547930.774,78.125,22.949,15.625,64.941,-67.383,0
1610547930.777,144.043,28.320,31.738,81.055,16.113,0
1610547930.781,60.547,27.832,42.969,32.227,26.855,0
1610547930.785,-53.711,27.832,36.621,-21.484,8.301,0
1610547930.789,-53.223,31.738,31.738,-12.207,13.672,0
1610547930.793,57.617,32.227,35.156,62.500,10.742,0
1610547930.795,145.020,29.785,34.180,101.074,26.855,0
1610547930.799,84.961,32.227,36.133,63.965,7.812,99
1610547930.803,-38.086,29.785,38.574,2.930,-2.930,0
1610547930.807,-56.152,25.391,30.762,-10.254,9.277,0
1610547930.811,40.527,24.902,18.066,38.574,-13.672,0
1610547930.815,131.836,24.902,16.113,83.984,11.719,0
1610547930.819,93.262,29.785,26.855,58.594,36.621,0
1610547930.822,-25.391,26.367,30.762,0.488,26.367,0
1610547930.826,-65.430,23.438,35.645,-14.160,19.531,0
1610547930.830,21.973,29.297,43.457,37.109,0.977,0
1610547930.834,132.812,30.273,35.645,91.309,41.016,0
1610547930.838,108.887,28.320,23.926,75.684,83.984,0
1610547930.840,-8.301,38.086,29.297,20.020,10.742,0
1610547930.844,-59.082,39.062,26.855,-8.301,8.301,0
1610547930.848,8.301,31.738,24.414,30.762,58.594,0
1610547930.852,119.629,27.832,27.832,88.379,47.852,0
1610547930.856,111.328,22.949,29.785,69.824,24.902,0
1610547930.860,-2.441,25.391,39.062,2.930,-12.695,0
1610547930.864,-63.477,30.273,39.062,-25.879,-33.203,0
1610547930.867,-14.160,31.738,35.645,4.883,-97.168,0
1610547930.871,105.957,33.203,35.645,65.430,-21.973,0
1610547930.875,132.812,32.715,26.367,72.266,49.316,0
1610547930.879,21.484,31.250,21.484,17.578,-2.441,0
1610547930.883,-60.059,35.645,29.785,-6.836,20.996,0
1610547930.885,-20.508,39.062,41.016,27.832,27.832,0
1610547930.889,97.656,31.250,29.297,79.102,41.992,0
1610547930.893,126.953,21.484,20.508,82.031,54.688,0
1610547930.897,17.090,18.555,38.574,22.949,64.453,0
1610547930.901,-71.777,23.438,38.574,-25.391,28.320,0
1610547930.905,-31.250,29.297,36.133,0.000,-24.414,0
1610547930.909,84.473,32.227,41.504,56.152,16.602,0
1610547930.912,137.695,35.156,40.039,80.566,125.977,0
1610547930.916,47.363,37.598,32.715,32.715,138.184,0
1610547930.920,-59.570,36.133,24.414,-15.625,31.250,0
1610547930.924,-47.852,34.180,24.414,0.488,-32.227,0
1610547930.928,62.500,27.344,28.320,55.176,38.086,0
1610547930.930,130.371,23.438,35.645,78.125,103.516,0
1610547930.934,51.270,27.832,37.109,44.922,71.777,0
1610547930.938,-46.875,35.156,39.551,-5.859,-20.996,0
1610547930.942,-50.293,34.668,35.645,-8.789,-12.695,0
1610547930.946,43.457,26.855,25.391,49.805,61.523,0
1610547930.950,131.836,31.250,27.832,83.984,51.758,0
1610547930.954,79.590,39.551,28.320,53.711,59.082,0
1610547930.957,-42.969,35.156,25.879,-6.836,27.344,0
1610547930.961,-59.082,32.227,29.297,-7.324,37.109,0
1610547930.965,42.969,29.785,27.832,47.852,45.898,0
1610547930.969,128.906,28.320,24.902,73.242,39.551,0
1610547930.973,88.867,35.156,29.785,52.734,66.406,0
1610547930.975,-27.344,33.691,31.250,-2.441,22.461,0
1610547930.979,-60.547,30.762,38.574,-20.020,4.883,0
1610547930.983,24.902,32.715,38.574,38.574,53.223,0
1610547930.987,131.836,36.621,30.273,81.543,65.430,0
1610547930.991,106.445,38.086,33.691,51.270,-15.625,0
1610547930.995,-17.578,37.109,35.156,0.977,-26.367,0
1610547930.999,-67.383,34.180,38.086,-19.531,-40.039,0
1610547931.002,10.254,29.785,43.457,19.043,-23.926,0
1610547931.006,119.629,23.438,35.156,68.848,39.062,0
1610547931.010,109.375,26.855,28.320,62.988,20.996,0
1610547931.014,0.977,36.621,32.227,23.926,-10.742,0
1610547931.018,-52.246,33.203,38.086,-14.160,0.488,0
1610547931.019,2.441,27.832,41.992,-1.953,34.180,0
1610547931.023,107.910,29.297,41.992,60.059,41.992,0
1610547931.027,122.559,33.203,35.156,69.336,39.062,0
1610547931.031,9.766,32.715,25.391,13.672,18.555,0
1610547931.035,-65.918,27.344,24.414,-30.273,-4.395,0
1610547931.039,-19.531,26.367,30.273,-3.906,-15.137,0
1610547931.043,91.309,32.227,29.297,51.758,46.875,0
1610547931.046,124.512,31.738,27.832,63.477,65.430,0
1610547931.050,21.484,27.344,33.203,20.508,-9.277,0
1610547931.054,-69.336,26.855,30.273,-31.738,7.812,0
1610547931.058,-38.574,26.855,35.645,-8.301,38.086,0
1610547931.062,79.590,32.715,42.480,70.801,23.438,0
1610547931.079,129.883,32.715,35.645,82.031,29.785,0
1610547931.083,34.180,28.320,27.832,20.996,25.879,0
1610547931.087,-65.430,31.250,24.902,-22.461,34.180,0
1610547931.091,-47.852,26.855,26.855,-9.766,-41.504,0
1610547931.095,65.430,24.414,29.297,47.852,13.184,0
1610547931.099,129.395,28.320,28.809,82.031,109.375,0
1610547931.103,54.199,25.879,23.926,36.621,50.293,0
1610547931.106,-47.852,30.762,27.344,-19.531,17.578,0
1610547931.110,-50.781,32.227,37.109,-0.488,-8.301,0
1610547931.114,55.176,28.320,40.039,57.129,8.789,0
1610547931.118,132.324,28.320,34.180,81.543,75.195,0
1610547931.122,65.918,29.297,26.855,46.875,0.488,0
1610547931.125,-44.434,28.320,23.926,-17.578,-83.984,0
1610547931.129,-55.176,29.785,30.762,-24.414,30.762,0
1610547931.133,43.457,36.133,37.598,35.156,13.184,0
1610547931.137,135.742,36.621,32.227,76.660,-17.090,0
1610547931.141,86.426,29.297,18.066,45.898,75.684,0
1610547931.145,-34.180,29.297,14.160,-13.184,45.410,0
1610547931.149,-56.152,33.691,30.273,-20.508,-3.906,0
1610547931.152,31.250,25.879,43.945,24.414,36.621,0
1610547931.156,133.789,27.832,37.598,75.684,95.703,0
1610547931.160,115.234,36.621,32.227,64.453,62.988,0
1610547931.164,-8.789,35.156,42.969,1.953,37.109,0
1610547931.168,-69.824,29.785,44.922,-15.137,-22.949,0
1610547931.169,5.859,31.738,35.156,39.062,-62.988,0
1610547931.173,111.816,30.762,27.832,81.055,25.879,0
1610547931.177,94.238,26.855,22.461,52.734,32.715,0
1610547931.181,-24.902,28.320,19.531,1.465,27.344,0
1610547931.185,-77.637,29.297,22.461,-21.484,65.918,0
1610547931.189,-4.883,30.762,27.832,15.137,68.359,0
1610547931.193,103.027,27.344,40.039,57.617,62.500,0
1610547931.196,106.445,27.832,42.969,51.270,48.828,0
1610547931.200,-1.953,24.902,43.457,2.930,20.508,0
1610547931.204,-67.871,31.738,39.062,-17.578,-2.930,0
1610547931.208,-16.602,45.898,37.109,12.695,14.160,0
1610547931.212,90.332,36.621,36.133,55.664,68.359,0
1610547931.214,117.676,28.320,21.973,66.406,83.008,0
1610547931.218,23.926,32.715,21.484,20.020,62.012,0
1610547931.222,-55.664,32.227,32.715,-20.508,14.160,0
1610547931.226,-31.738,29.297,21.484,-1.465,25.391,0
1610547931.230,85.938,32.227,19.043,64.941,2.441,0
1610547931.234,131.836,32.715,34.180,83.008,82.520,0
1610547931.238,38.574,33.691,35.156,27.832,95.703,0
1610547931.241,-47.363,37.109,29.297,-6.348,0.488,0
1610547931.245,-40.039,36.133,27.344,9.277,9.277,0
1610547931.249,65.430,29.297,34.180,57.129,32.227,0
1610547931.253,129.883,21.484,26.367,82.031,57.129,0
1610547931.257,45.898,24.902,25.391,39.062,58.105,0
1610547931.259,-54.688,32.227,35.645,-19.043,-2.930,0
1610547931.263,-49.805,36.133,36.621,-13.672,-29.297,0
1610547931.267,54.199,37.109,28.320,44.922,1.465,0
1610547931.271,138.184,36.621,23.438,84.961,22.461,0
1610547931.275,67.871,36.621,33.691,49.805,67.383,0
1610547931.279,-46.387,34.668,37.598,-20.508,54.688,0
1610547931.283,-43.457,32.715,34.180,-19.531,6.836,0
1610547931.286,58.594,38.086,32.715,40.527,-10.742,0
1610547931.290,133.301,33.691,31.250,68.359,69.336,0
1610547931.294,76.660,26.855,26.855,44.434,89.844,0
1610547931.298,-35.645,30.273,28.320,-7.812,32.715,0
1610547931.302,-55.176,33.691,31.738,-17.090,20.508,0
1610547931.304,33.691,30.273,28.809,35.156,45.410,0
1610547931.308,131.836,31.738,24.902,76.172,46.387,0
1610547931.312,103.027,33.691,28.320,62.500,41.016,0
1610547931.316,-20.508,34.668,26.367,12.207,0.488,0
1610547931.320,-59.570,37.109,24.414,7.324,-40.527,0
1610547931.324,20.020,36.621,33.691,40.527,-63.965,0
1610547931.328,123.535,32.715,37.109,62.012,5.371,0
1610547931.331,106.445,31.738,30.273,55.176,71.289,0
1610547931.335,-10.742,31.250,27.344,7.324,76.172,0
1610547931.339,-65.430,26.367,36.133,-18.066,0.000,0
1610547931.343,-3.906,30.762,42.480,23.926,-4.395,0
1610547931.347,108.398,31.738,27.832,61.523,2.930,0
1610547931.350,120.117,33.203,24.414,52.734,-4.395,0
1610547931.354,5.859,37.109,29.297,9.766,36.133,0
1610547931.358,-62.500,34.180,31.738,-18.066,34.668,0
1610547931.362,-5.859,34.180,42.480,16.113,26.855,0
1610547931.366,104.492,36.621,28.809,71.289,36.133,0
1610547931.370,129.883,38.086,20.020,78.613,31.738,0
1610547931.374,25.879,35.645,27.344,25.391,32.227,0
1610547931.377,-69.336,27.832,31.250,-24.902,26.855,0
1610547931.381,-32.227,24.902,39.062,7.324,-6.348,0
