timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1610547100.536,312.988,12.207,16.113,190.430,167.480,0
1610547100.540,-26.855,22.461,24.414,-11.230,-269.531,0
1610547100.544,-257.324,25.879,31.250,-173.828,-917.480,0
1610547100.546,-137.207,27.344,32.227,-68.359,-1000.000,0
1610547100.550,229.492,18.066,25.879,164.062,-563.477,0
1610547100.554,350.586,-2.930,11.719,208.984,125.488,0
1610547100.558,17.090,8.301,13.184,24.902,-162.109,0
1610547100.562,-267.578,23.438,26.855,-158.691,-843.262,0
1610547100.566,-183.594,14.160,34.668,-103.516,-1000.000,0
1610547100.570,176.758,11.230,29.297,126.465,-646.973,0
1610547100.573,362.793,11.719,27.832,210.449,67.871,0
1610547100.577,63.965,12.207,36.621,39.551,-116.211,0
1610547100.581,-233.398,29.297,54.199,-146.484,-807.129,0
1610547100.585,-182.617,32.227,50.781,-108.887,-1000.000,0
1610547100.589,133.789,8.789,31.738,99.121,-701.660,0
1610547100.591,375.977,1.465,29.297,221.680,33.203,0
1610547100.595,134.277,21.484,34.668,81.543,-37.598,0
1610547100.599,-216.309,34.180,45.410,-137.695,-741.699,0
1610547100.603,-219.727,22.461,42.969,-133.789,-1000.000,0
1610547100.607,93.750,10.742,34.180,71.777,-747.070,0
1610547100.611,353.516,2.930,34.668,211.426,-18.066,0
1610547100.615,173.828,8.301,41.504,106.934,28.809,0
1610547100.618,-183.105,11.719,41.992,-127.441,-685.059,0
1610547100.622,-247.559,11.230,42.480,-161.621,-1000.000,0
1610547100.626,28.809,7.812,37.598,40.039,-821.289,0
1610547100.630,335.938,-4.395,19.531,193.848,-131.836,0
1610547100.634,216.797,6.348,18.555,109.863,73.242,0
1610547100.636,-164.551,20.508,30.273,-107.910,-618.652,0
1610547100.640,-271.973,20.508,37.598,-160.645,-1000.000,0
1610547100.644,-22.461,12.695,26.855,16.602,-859.863,0
1610547100.648,337.891,5.371,18.555,196.777,-180.176,0
1610547100.652,267.578,9.766,37.598,144.531,168.945,0
1610547100.656,-133.301,15.137,41.504,-88.867,-516.113,0
1610547100.660,-265.625,22.949,39.551,-176.270,-1000.000,0
1610547100.663,-47.363,21.484,42.480,-1.953,-907.715,0
1610547100.667,294.434,1.953,32.715,197.266,-338.867,0
1610547100.671,286.133,-4.883,24.414,161.133,121.094,0
1610547100.675,-99.609,13.184,32.715,-60.547,-445.312,0
1610547100.679,-288.086,24.414,46.875,-180.176,-985.352,0
1610547100.682,-86.426,14.160,39.062,-48.828,-940.430,0
1610547100.686,269.043,-4.883,20.996,169.434,-399.902,0
1610547100.690,315.918,-7.812,24.902,183.594,174.316,0
1610547100.694,-34.668,4.395,37.598,-28.809,-319.824,0
1610547100.698,-275.879,0.488,32.227,-169.922,-951.172,0
1610547100.702,-143.555,12.695,33.691,-54.688,-977.051,0
1610547100.706,228.516,17.578,30.273,153.320,-476.562,0
1610547100.709,343.750,5.371,16.113,187.500,151.367,0
1610547100.713,3.418,20.508,21.484,2.441,-236.816,0
1610547100.717,-271.484,26.367,18.066,-180.664,-872.559,0
1610547100.721,-166.992,21.484,11.230,-101.562,-1000.000,0
1610547100.725,189.453,10.254,9.277,129.395,-598.145,0
1610547100.728,356.445,0.977,10.254,199.219,145.996,0
1610547100.732,43.945,17.090,13.672,26.855,-82.031,0
1610547100.736,-256.836,25.391,16.113,-164.551,-807.129,0
1610547100.740,-174.805,16.113,17.090,-116.211,-1000.000,0
1610547100.744,151.855,2.441,7.324,103.516,-635.254,0
1610547100.748,368.164,-2.930,3.418,207.520,124.023,0
1610547100.752,111.328,20.020,14.648,74.707,-2.930,0
1610547100.755,-222.656,32.227,18.555,-135.742,-740.723,0
1610547100.759,-211.426,9.277,11.230,-139.160,-1000.000,0
1610547100.763,100.098,-1.953,4.395,79.102,-713.379,0
1610547100.767,361.328,3.418,-5.371,213.867,45.410,0
1610547100.771,157.715,12.695,2.441,91.309,87.891,0
1610547100.772,-192.871,24.414,18.555,-127.930,-647.461,0
1610547100.776,-222.168,22.461,20.020,-152.344,-1000.000,0
1610547100.780,58.105,8.789,12.695,50.781,-761.230,0
1610547100.784,366.211,9.766,10.254,213.379,-19.043,0
1610547100.788,218.750,18.555,9.277,116.699,154.785,0
1610547100.792,-180.664,11.230,4.883,-119.629,-561.523,0
1610547100.796,-264.648,14.648,11.230,-170.410,-1000.000,0
1610547100.799,16.602,17.090,7.812,24.902,-822.754,0
1610547100.803,354.492,3.906,-6.348,198.730,-90.820,0
1610547100.807,245.605,5.859,-0.488,134.277,213.867,0
1610547100.811,-135.742,19.531,11.230,-89.844,-487.305,0
1610547100.815,-270.020,20.508,11.230,-170.410,-1000.000,0
1610547100.817,-35.645,13.672,8.301,5.371,-874.512,0
1610547100.821,321.777,2.930,3.906,199.219,-227.051,0
1610547100.825,279.297,6.348,15.625,162.598,193.848,0
1610547100.829,-103.027,25.879,25.879,-50.781,-420.410,0
1610547100.833,-274.414,26.855,15.625,-178.711,-978.516,0
1610547100.837,-77.637,17.578,11.719,-33.203,-932.129,0
1610547100.841,266.113,10.254,12.695,180.176,-355.469,0
1610547100.844,298.340,6.348,10.254,160.156,188.965,0
1610547100.848,-65.430,14.160,7.812,-47.363,-317.383,0
1610547100.852,-282.227,24.902,15.625,-176.270,-940.918,0
1610547100.856,-131.836,20.020,14.160,-57.617,-958.984,0
1610547100.860,235.352,6.348,5.371,155.273,-422.852,0
1610547100.877,335.938,4.883,3.418,186.523,179.199,0
1610547100.881,-14.160,18.066,6.348,-2.930,-233.887,0
1610547100.885,-253.418,34.180,19.531,-164.062,-896.484,0
1610547100.889,-132.324,29.785,21.484,-74.219,-1000.000,0
1610547100.893,208.008,7.812,6.348,139.648,-524.414,0
1610547100.897,354.980,4.395,8.301,194.824,130.859,0
1610547100.901,39.062,16.602,19.043,19.043,-209.473,0
1610547100.904,-255.859,21.973,19.043,-163.086,-856.934,0
1610547100.908,-178.711,23.926,24.414,-98.633,-1000.000,0
1610547100.912,166.504,16.113,22.949,122.559,-651.855,0
1610547100.916,370.117,8.301,15.625,211.914,67.383,0
1610547100.920,96.191,15.137,20.508,61.035,-81.055,0
1610547100.921,-238.281,21.973,24.414,-137.207,-764.648,0
1610547100.925,-212.402,29.785,28.320,-102.051,-1000.000,0
1610547100.929,121.582,18.066,18.066,97.168,-716.797,0
1610547100.933,367.676,6.348,-0.488,200.684,14.160,0
1610547100.937,141.602,20.508,12.207,83.008,-18.066,0
1610547100.941,-213.867,27.344,30.762,-126.953,-731.445,0
1610547100.945,-227.539,20.508,31.250,-142.578,-1000.000,0
1610547100.948,73.730,14.648,21.973,58.105,-780.273,0
1610547100.952,355.957,9.766,15.137,212.402,-67.383,0
1610547100.956,192.383,23.438,25.879,126.953,46.387,0
1610547100.960,-186.035,31.250,27.344,-112.305,-653.809,0
1610547100.964,-252.441,16.602,17.090,-163.086,-1000.000,0
1610547100.968,32.715,9.277,17.578,41.504,-816.406,0
1610547100.972,341.309,5.859,11.719,199.219,-115.723,0
1610547100.976,215.820,13.184,10.254,116.699,148.926,0
1610547100.980,-159.180,25.391,21.973,-96.680,-541.992,0
1610547100.984,-260.254,30.762,25.391,-159.180,-1000.000,0
1610547100.988,-21.484,25.391,17.090,16.602,-866.211,0
1610547100.992,314.453,5.859,8.301,205.078,-233.887,0
1610547100.995,271.973,6.348,9.277,165.527,143.555,0
1610547100.999,-106.445,31.738,19.043,-52.734,-490.723,0
1610547101.003,-265.625,45.410,28.320,-159.180,-1000.000,0
1610547101.007,-52.734,35.645,23.438,-9.277,-901.367,0
1610547101.011,293.945,16.113,7.324,196.777,-314.453,0
1610547101.011,294.922,16.113,3.906,182.617,166.992,0
1610547101.015,-67.383,26.367,15.137,-41.504,-382.324,0
1610547101.019,-266.113,28.320,22.949,-168.457,-963.867,0
1610547101.023,-106.934,23.926,17.090,-42.969,-951.660,0
1610547101.027,248.047,13.184,8.789,171.875,-411.133,0
1610547101.031,322.754,8.789,12.695,194.336,164.551,0
1610547101.035,-25.391,20.020,20.020,-13.184,-287.598,0
1610547101.038,-267.578,32.227,27.344,-159.668,-908.691,0
1610547101.042,-136.719,31.738,27.832,-67.383,-994.629,0
1610547101.046,217.773,9.277,10.742,136.230,-520.996,0
1610547101.050,340.332,0.488,0.000,198.242,179.199,0
1610547101.054,13.672,16.602,14.648,18.066,-156.250,0
1610547101.056,-262.207,20.508,23.926,-165.039,-862.793,0
1610547101.060,-174.316,12.695,16.602,-94.238,-1000.000,0
1610547101.064,184.570,11.719,11.719,128.906,-593.262,0
1610547101.068,361.816,7.324,15.137,213.867,120.605,0
1610547101.072,48.340,10.254,20.508,43.457,-78.125,0
1610547101.076,-256.836,24.902,20.996,-154.785,-790.039,0
1610547101.080,-200.195,25.879,20.020,-113.281,-1000.000,0
1610547101.083,133.789,24.902,16.113,109.375,-661.133,0
1610547101.087,360.840,17.578,3.906,211.426,35.645,0
1610547101.091,95.703,4.395,-3.418,50.781,-36.621,0
1610547101.095,-256.348,9.277,-0.488,-154.297,-731.934,0
1610547101.099,-242.188,11.719,0.488,-150.391,-1000.000,0
1610547101.101,79.102,-1.465,-2.930,62.988,-746.582,0
1610547101.105,352.051,-14.160,-7.812,200.684,4.883,0
1610547101.109,148.438,-1.953,0.000,84.473,65.430,0
1610547101.113,-222.656,14.648,12.207,-125.488,-670.898,0
1610547101.117,-256.348,15.137,11.719,-156.738,-1000.000,0
1610547101.121,32.227,6.348,3.906,41.504,-804.199,0
1610547101.125,346.191,4.883,5.371,212.402,-98.633,0
1610547101.128,209.961,12.207,12.695,122.559,50.781,0
1610547101.132,-188.477,5.859,8.789,-114.258,-639.648,0
1610547101.136,-272.949,4.883,4.883,-179.688,-1000.000,0
1610547101.140,-2.930,2.930,4.883,9.766,-856.934,0
1610547101.144,331.055,-7.324,-2.441,188.477,-192.383,0
1610547101.146,236.816,-2.930,-3.906,122.070,148.438,0
1610547101.150,-150.879,11.719,8.789,-91.309,-512.695,0
1610547101.154,-260.742,15.137,15.137,-177.734,-996.094,0
1610547101.158,-36.133,3.906,9.766,-21.484,-919.434,0
1610547101.162,300.781,-13.184,-3.906,170.898,-327.148,0
1610547101.166,284.180,-7.812,-8.301,150.879,141.602,0
1610547101.170,-94.727,4.883,2.441,-59.082,-461.914,0
1610547101.173,-275.879,8.789,13.184,-176.270,-993.652,0
1610547101.177,-85.449,2.441,0.977,-51.758,-940.918,0
1610547101.181,262.695,-11.719,-19.043,145.508,-388.672,0
1610547101.185,304.199,-6.836,-15.137,159.180,168.945,0
1610547101.189,-56.641,4.395,-3.418,-46.387,-352.051,0
1610547101.192,-296.387,6.348,1.465,-192.383,-959.961,0
1610547101.196,-140.625,0.977,-1.465,-79.102,-970.215,0
1610547101.200,224.609,-4.395,-5.859,134.277,-487.793,0
1610547101.204,312.500,-10.254,-3.906,167.969,148.438,0
1610547101.208,-18.066,-1.465,1.465,-20.508,-227.539,0
1610547101.212,-267.578,18.555,7.812,-178.223,-893.066,0
1610547101.216,-172.363,15.137,4.395,-99.121,-1000.000,0
1610547101.219,164.062,-5.859,-13.184,107.422,-564.941,0
1610547101.223,333.496,-7.812,-15.137,179.199,148.926,0
1610547101.227,36.133,7.324,0.488,12.695,-118.164,0
1610547101.231,-258.301,15.137,9.277,-174.316,-828.125,0
1610547101.235,-187.500,9.766,6.836,-120.605,-1000.000,0
1610547101.251,155.762,2.930,-3.906,97.656,-635.742,0
1610547101.255,357.910,0.977,-6.836,205.566,92.773,0
1610547101.259,85.938,8.301,-2.441,57.617,-30.273,0
1610547101.263,-236.816,18.555,0.000,-163.574,-731.445,0
1610547101.267,-222.656,14.648,-5.371,-143.555,-1000.000,0
1610547101.271,105.957,10.254,-4.395,90.332,-721.191,0
1610547101.275,368.652,12.207,2.441,215.332,-9.766,0
1610547101.278,137.207,0.977,-7.324,68.848,22.949,0
1610547101.282,-225.098,4.395,-12.695,-151.855,-677.734,0
1610547101.286,-241.699,11.230,-11.719,-157.227,-1000.000,0
1610547101.290,61.523,2.441,-17.090,45.410,-770.020,0
1610547101.294,352.539,-0.977,-23.926,194.336,-34.668,0
1610547101.296,199.219,11.230,-16.602,96.680,101.074,0
1610547101.300,-180.664,18.066,-0.488,-120.117,-611.328,0
1610547101.304,-264.648,17.578,3.906,-163.574,-1000.000,0
1610547101.308,4.395,11.230,-4.883,14.648,-806.152,0
1610547101.312,338.379,0.488,-6.348,192.871,-90.332,0
1610547101.316,228.516,2.930,-2.441,135.742,158.203,0
1610547101.320,-152.344,21.484,8.301,-81.055,-528.320,0
1610547101.323,-254.883,29.785,14.160,-161.621,-1000.000,0
1610547101.327,-41.504,12.695,-3.418,-7.812,-867.188,0
1610547101.331,305.664,5.859,-12.207,191.895,-251.465,0
1610547101.335,276.367,11.719,-6.348,161.133,149.902,0
1610547101.339,-113.770,16.602,0.000,-67.383,-433.105,0
1610547101.341,-272.949,13.672,2.930,-168.945,-988.281,0
1610547101.345,-64.941,8.789,5.859,-22.461,-917.480,0
1610547101.349,284.668,5.371,-1.465,182.129,-313.965,0
1610547101.353,304.688,11.719,-1.465,180.176,189.941,0
1610547101.357,-54.688,21.973,8.301,-29.785,-362.305,0
1610547101.361,-265.625,25.391,8.301,-166.992,-958.496,0
1610547101.365,-102.051,19.043,-0.977,-52.246,-957.520,0
1610547101.368,263.672,11.719,-12.207,167.969,-422.852,0
1610547101.372,339.355,17.090,-5.859,197.266,153.809,0
1610547101.376,-20.508,21.973,0.000,-12.695,-310.059,0
1610547101.380,-279.297,18.555,-1.465,-181.152,-925.293,0
1610547101.384,-157.715,14.648,-0.488,-82.031,-987.793,0
1610547101.386,206.055,6.348,-7.324,145.996,-525.879,0
1610547101.390,351.562,-2.930,-7.812,196.289,153.809,0
1610547101.394,29.297,7.812,0.977,8.789,-143.555,0
1610547101.398,-267.090,24.902,5.859,-164.551,-837.891,0
1610547101.402,-180.176,23.926,2.441,-99.609,-1000.000,0
1610547101.406,171.387,14.160,-0.488,123.047,-619.629,0
1610547101.410,350.098,6.348,-1.953,204.102,122.559,0
1610547101.413,68.359,14.160,2.441,43.945,-83.008,0
1610547101.417,-238.770,31.738,22.949,-133.789,-802.734,0
1610547101.421,-199.219,24.414,16.113,-105.469,-1000.000,0
1610547101.425,112.305,2.441,-5.371,83.496,-702.148,0
1610547101.429,346.680,-4.883,-5.859,200.195,31.738,0
1610547101.433,115.234,0.977,4.395,67.383,-24.414,0
1610547101.437,-235.840,11.230,12.207,-148.926,-730.957,0
1610547101.441,-238.281,16.113,8.789,-143.555,-1000.000,0
1610547101.445,79.590,13.672,8.301,73.242,-781.738,0
1610547101.449,359.863,8.301,2.441,208.008,-89.844,0
1610547101.453,163.574,12.695,-5.371,99.121,44.434,0
1610547101.457,-208.984,20.020,4.883,-112.305,-644.531,0
1610547101.460,-243.652,30.762,20.020,-142.578,-1000.000,0
1610547101.464,34.180,27.832,15.137,45.410,-838.867,0
1610547101.468,325.684,1.953,-5.859,185.547,-145.020,0
1610547101.472,210.449,5.859,-2.930,107.910,104.492,0
1610547101.476,-173.828,21.484,1.953,-100.586,-595.703,0
1610547101.476,-264.160,17.090,-3.906,-175.293,-1000.000,0
1610547101.480,-0.977,8.789,-5.371,-0.488,-854.004,0
1610547101.484,323.242,5.371,-5.371,189.941,-228.516,0
1610547101.488,250.977,5.371,0.488,141.602,102.539,0
1610547101.492,-127.930,14.648,4.883,-67.871,-513.672,0
1610547101.496,-264.648,30.273,12.695,-155.273,-998.535,0
1610547101.500,-52.734,19.531,9.766,-0.488,-918.457,0
1610547101.503,291.504,3.906,-2.441,180.176,-343.750,0
1610547101.507,271.973,4.883,-0.488,153.320,115.234,0
1610547101.511,-103.516,7.812,4.395,-51.758,-439.941,0
1610547101.515,-275.391,17.090,9.766,-181.641,-973.633,0
1610547101.519,-90.332,17.578,5.371,-45.898,-952.148,0
1610547101.521,271.484,7.324,-1.953,162.598,-417.969,0
1610547101.525,319.824,5.859,2.441,174.316,173.340,0
1610547101.529,-47.363,16.113,12.207,-17.578,-301.270,0
1610547101.533,-277.832,26.367,15.625,-168.457,-937.500,0
1610547101.537,-139.648,24.902,12.207,-62.988,-983.398,0
1610547101.541,225.586,17.090,11.230,164.551,-513.672,0
1610547101.545,333.984,17.090,11.719,208.984,109.863,0
1610547101.548,11.719,20.020,8.301,0.977,-241.699,0
1610547101.552,-244.629,19.043,6.836,-176.270,-874.512,0
1610547101.556,-160.645,17.090,4.883,-93.262,-1000.000,0
1610547101.560,188.965,11.230,5.859,122.559,-600.586,0
1610547101.564,360.352,5.859,4.883,190.918,109.375,0
1610547101.566,66.406,15.625,7.324,29.297,-113.770,0
1610547101.570,-240.234,25.879,17.578,-149.902,-803.223,0
1610547101.574,-179.688,23.438,18.066,-105.469,-1000.000,0
1610547101.578,147.949,10.742,9.766,104.004,-664.062,0
1610547101.582,361.328,4.395,2.441,212.891,69.336,0
1610547101.586,122.070,18.555,9.766,72.266,-49.316,0
1610547101.590,-216.309,41.016,28.320,-127.930,-748.047,0
1610547101.593,-212.891,35.156,20.508,-119.629,-1000.000,0
1610547101.597,103.516,6.836,-0.488,69.824,-746.094,0
1610547101.601,369.629,1.953,-0.488,202.637,-2.930,0
1610547101.605,156.738,15.625,7.324,94.727,15.137,0
1610547101.609,-208.496,22.461,11.719,-118.164,-699.219,0
1610547101.626,-236.328,18.555,10.742,-141.113,-1000.000,99
1610547101.630,50.781,20.020,13.184,56.641,-808.594,0
1610547101.634,355.469,18.066,8.301,211.914,-99.609,0
1610547101.638,223.145,16.113,12.207,124.512,99.121,0
1610547101.642,-160.156,26.367,25.391,-86.426,-603.027,0
1610547101.646,-249.512,28.809,22.949,-147.949,-1000.000,0
1610547101.650,3.906,21.484,13.184,21.973,-838.379,0
1610547101.653,319.824,8.301,4.883,201.660,-172.363,0
1610547101.657,236.816,11.719,8.301,142.578,139.648,0
1610547101.661,-137.207,23.926,14.648,-75.195,-518.555,0
1610547101.665,-271.973,24.902,16.113,-162.109,-1000.000,0
1610547101.669,-41.992,20.020,11.230,-9.277,-897.461,0
1610547101.671,315.918,12.207,9.766,189.941,-284.180,0
1610547101.675,288.574,12.695,14.160,171.875,165.039,0
1610547101.679,-101.074,23.438,20.020,-47.363,-434.082,0
1610547101.683,-280.273,29.297,28.320,-156.738,-984.863,0
1610547101.687,-70.312,26.855,25.391,-12.695,-931.641,0
1610547101.691,281.250,13.184,4.395,188.965,-361.816,0
1610547101.695,307.617,10.742,-1.465,179.688,148.926,0
1610547101.698,-52.734,21.484,11.230,-33.691,-386.719,0
1610547101.702,-276.367,28.320,21.973,-169.922,-955.078,0
1610547101.706,-127.930,24.414,20.508,-54.688,-988.281,0
1610547101.710,239.746,11.230,6.836,156.738,-500.000,0
1610547101.714,344.727,6.836,2.930,191.406,152.344,0
1610547101.716,-1.465,23.438,16.602,10.254,-269.043,0
1610547101.720,-271.973,26.855,19.043,-155.762,-912.598,0
1610547101.724,-158.203,11.719,3.418,-83.008,-1000.000,0
1610547101.728,192.383,-2.441,-10.254,132.324,-594.238,0
1610547101.732,350.586,-1.465,-8.789,206.543,79.590,0
1610547101.736,40.527,14.160,3.906,37.109,-244.629,0
1610547101.740,-257.324,15.625,8.301,-158.203,-873.535,0
1610547101.743,-190.918,10.254,3.418,-104.004,-1000.000,0
1610547101.747,153.320,6.836,-1.465,112.793,-710.938,0
1610547101.751,368.164,6.836,1.953,198.730,-15.137,0
1610547101.755,94.727,12.695,6.348,43.945,-126.953,0
1610547101.759,-242.188,20.020,9.277,-149.414,-802.734,0
1610547101.762,-215.820,23.438,10.254,-122.559,-1000.000,0
1610547101.766,118.652,17.578,4.883,86.914,-747.559,0
1610547101.770,347.168,0.977,-9.277,201.660,-24.414,0
1610547101.774,120.605,3.418,-5.371,70.312,-58.105,0
1610547101.778,-219.238,13.672,6.836,-136.230,-760.254,0
1610547101.782,-237.305,15.625,-2.441,-144.531,-1000.000,0
1610547101.786,61.523,10.742,-9.766,60.059,-805.176,0
1610547101.789,347.656,1.953,-4.395,204.590,-138.672,0
1610547101.793,181.641,15.625,1.953,108.887,-46.387,0
1610547101.797,-192.383,25.879,12.207,-116.211,-699.707,0
1610547101.801,-264.648,10.742,7.812,-173.828,-1000.000,0
1610547101.805,3.418,4.395,7.324,28.809,-844.238,0
1610547101.806,332.031,9.766,12.207,205.566,-170.410,0
1610547101.810,215.332,6.836,7.812,117.188,103.027,0
1610547101.814,-168.945,12.207,9.277,-107.422,-580.566,0
1610547101.818,-274.414,17.090,11.719,-173.828,-1000.000,0
1610547101.822,-34.180,11.230,12.695,4.395,-890.137,0
1610547101.826,309.570,10.254,10.254,193.359,-283.691,0
1610547101.830,244.629,11.719,8.789,148.926,102.539,0
1610547101.833,-129.883,19.531,17.578,-62.012,-519.043,0
1610547101.837,-270.508,23.926,22.949,-170.898,-1000.000,0
1610547101.841,-74.219,10.254,11.230,-25.879,-910.156,0
1610547101.845,272.949,-1.465,0.000,178.223,-347.656,0
1610547101.849,286.621,-0.488,5.371,167.969,127.930,0
1610547101.852,-72.754,15.137,18.066,-41.992,-401.855,0
1610547101.856,-286.133,23.438,16.602,-180.664,-964.844,0
1610547101.860,-129.883,12.207,7.812,-56.152,-947.754,0
1610547101.864,243.164,6.348,2.930,159.668,-428.223,0
1610547101.868,314.941,6.348,0.977,173.340,152.344,0
1610547101.872,-32.227,16.113,9.277,-27.344,-273.926,0
1610547101.876,-271.973,24.414,14.160,-177.246,-907.715,0
1610547101.879,-147.949,19.531,11.230,-75.195,-1000.000,0
1610547101.883,200.195,8.789,-1.953,139.160,-528.809,0
1610547101.887,325.195,1.953,-5.371,190.430,160.645,0
1610547101.891,13.184,13.672,0.977,11.719,-188.965,0
1610547101.895,-267.090,26.855,2.930,-163.086,-870.605,0
1610547101.897,-177.246,26.367,8.789,-95.215,-1000.000,0
1610547101.901,185.547,15.137,-1.953,120.117,-598.633,0
1610547101.905,351.562,11.719,-7.812,202.148,92.285,0
1610547101.909,64.453,20.020,2.930,40.039,-118.652,0
1610547101.913,-233.887,28.809,8.789,-148.926,-800.781,0
1610547101.917,-194.336,31.738,8.301,-104.980,-1000.000,0
1610547101.921,132.324,21.484,6.836,112.305,-712.402,0
1610547101.924,365.234,16.113,2.930,216.797,-4.395,0
1610547101.928,122.559,18.066,1.953,67.871,-30.762,0
1610547101.932,-223.145,24.902,9.277,-139.648,-727.051,0
1610547101.936,-233.398,26.855,17.090,-125.977,-1000.000,0
1610547101.940,81.055,21.484,16.602,85.449,-758.301,0
1610547101.941,353.027,5.371,-2.930,210.449,-4.395,0
1610547101.945,134.766,7.324,-6.348,83.984,107.910,0
1610547101.949,-215.332,25.391,4.883,-123.047,-637.207,0
1610547101.953,-227.539,24.902,6.348,-141.113,-1000.000,0
1610547101.957,49.805,15.625,3.906,51.270,-808.105,0
1610547101.961,348.633,8.301,1.953,214.355,-83.008,0
1610547101.965,216.309,13.672,9.277,133.789,127.441,0
1610547101.968,-163.086,22.949,15.625,-89.355,-576.172,0
1610547101.972,-256.836,21.484,13.672,-152.344,-1000.000,0
1610547101.976,3.906,12.695,8.789,25.879,-845.703,0
1610547101.980,332.520,5.859,2.930,200.195,-175.781,0
1610547101.984,263.184,16.113,8.789,138.672,181.641,0
1610547102.001,-110.840,26.367,19.043,-68.359,-467.285,0
1610547102.005,-262.207,19.531,16.113,-154.785,-997.559,0
1610547102.009,-46.875,13.184,10.254,-9.766,-892.578,0
1610547102.013,298.828,4.395,3.906,184.082,-263.184,0
1610547102.017,291.992,5.371,5.371,160.156,209.473,0
1610547102.021,-90.332,20.996,19.043,-52.246,-370.605,0
1610547102.025,-277.832,25.879,27.344,-166.992,-970.215,0
1610547102.028,-88.379,16.113,20.020,-39.062,-923.340,0
1610547102.032,260.742,7.812,7.812,159.180,-312.500,0
1610547102.036,307.129,10.742,7.812,161.621,232.910,0
1610547102.040,-41.992,22.949,24.902,-28.809,-253.906,0
1610547102.044,-258.789,28.320,31.738,-170.410,-908.203,0
1610547102.046,-126.465,15.137,15.625,-70.801,-954.102,0
1610547102.050,221.680,2.441,5.371,145.020,-409.180,0
1610547102.054,336.914,3.418,10.254,175.781,206.055,0
1610547102.058,10.742,20.508,20.020,-13.672,-157.715,0
1610547102.062,-256.348,29.297,24.414,-174.805,-851.562,0
1610547102.066,-158.203,22.949,19.531,-94.727,-996.582,0
1610547102.070,194.336,9.766,11.719,125.000,-472.656,0
1610547102.073,365.723,4.883,7.324,188.965,263.184,0
1610547102.077,57.129,15.625,13.672,16.602,2.930,0
1610547102.081,-249.512,26.855,21.973,-158.691,-761.719,0
1610547102.085,-183.105,30.273,21.973,-108.887,-1000.000,0
1610547102.089,145.508,14.160,7.812,97.656,-524.414,0
1610547102.091,368.164,3.906,-1.953,192.383,215.820,0
1610547102.095,106.934,7.812,3.418,40.527,111.816,0
1610547102.099,-236.328,16.602,11.719,-161.133,-645.996,0
1610547102.103,-211.426,24.902,8.301,-139.160,-1000.000,0
1610547102.107,104.980,17.090,2.441,73.242,-624.023,0
1610547102.111,357.910,5.859,4.395,199.219,180.664,0
1610547102.115,137.695,9.766,8.301,73.730,194.824,0
1610547102.118,-215.820,23.926,17.578,-130.371,-569.336,0
1610547102.122,-229.004,24.902,15.137,-143.066,-1000.000,0
1610547102.126,52.246,8.789,-1.953,44.922,-727.539,0
1610547102.130,335.449,-1.465,-6.836,199.219,77.148,0
1610547102.134,193.848,5.371,2.930,114.746,288.574,0
1610547102.136,-174.805,13.184,9.766,-104.492,-449.219,0
1610547102.140,-244.141,13.184,11.719,-158.203,-1000.000,0
1610547102.144,26.367,8.789,6.348,25.391,-754.883,0
