timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1610634686.133,69.824,55.664,52.734,56.641,31.250,0
1610634686.137,-26.855,32.227,48.340,-18.555,45.898,0
1610634686.141,-35.645,29.785,40.527,-21.484,29.785,0
1610634686.145,59.570,43.457,47.852,46.875,40.039,0
1610634686.149,109.375,44.922,51.758,72.754,48.828,0
1610634686.152,36.621,36.133,43.457,31.738,14.160,0
1610634686.156,-33.203,39.062,34.180,-17.090,21.484,0
1610634686.160,-34.668,40.039,27.344,-15.137,1.465,0
1610634686.164,49.316,39.551,53.711,52.246,3.418,0
1610634686.168,125.977,54.199,64.453,99.609,57.129,0
1610634686.170,78.125,55.664,42.480,69.336,46.875,0
1610634686.174,-10.254,40.039,35.156,-8.301,-42.969,0
1610634686.178,-24.902,38.574,33.203,-30.762,-98.633,0
1610634686.182,31.250,38.574,25.879,26.367,-35.156,0
1610634686.186,99.609,39.551,24.414,78.613,-21.484,0
1610634686.190,62.500,40.527,40.527,58.594,-13.672,0
1610634686.194,-11.230,46.387,58.594,6.836,18.066,0
1610634686.197,-2.930,53.711,58.594,-2.930,-35.156,0
1610634686.201,33.691,43.945,36.621,32.227,-6.348,0
1610634686.205,95.703,32.227,26.367,80.078,71.777,0
1610634686.209,89.844,43.457,43.457,88.867,54.688,0
1610634686.213,-5.859,47.852,39.062,19.043,34.180,0
1610634686.215,-25.391,41.016,21.484,-28.320,27.832,0
1610634686.219,31.250,41.504,28.320,16.602,18.555,0
1610634686.223,93.750,35.156,32.227,61.523,-20.508,0
1610634686.227,81.055,33.203,36.621,66.406,8.789,0
1610634686.231,12.207,35.645,45.898,27.832,40.039,0
1610634686.235,-17.578,39.062,51.270,-19.531,27.344,0
1610634686.239,20.508,41.016,51.270,9.277,92.773,0
1610634686.242,109.375,45.410,38.086,69.824,58.594,0
1610634686.246,102.539,40.527,36.621,75.684,-24.414,0
1610634686.250,-6.348,21.973,40.039,13.184,-23.926,0
1610634686.254,-32.227,32.227,41.016,-38.574,5.859,0
1610634686.258,17.578,47.852,41.992,-6.348,33.203,0
1610634686.261,89.355,41.992,39.062,55.176,-5.371,0
1610634686.265,105.957,39.551,39.551,79.590,-60.547,0
1610634686.269,37.109,43.457,37.598,50.293,-29.785,0
1610634686.273,-12.207,48.340,31.250,3.418,20.996,0
1610634686.277,-10.254,42.480,38.086,2.930,23.438,0
1610634686.281,56.641,29.297,39.062,49.805,-4.883,0
1610634686.285,106.934,35.645,38.086,81.543,-30.273,0
1610634686.288,52.734,45.410,40.527,62.012,23.438,0
1610634686.292,-17.578,37.109,34.668,-5.859,52.246,0
1610634686.296,-12.695,34.180,31.738,-19.043,20.020,0
1610634686.300,57.617,37.598,40.039,51.270,28.320,0
1610634686.304,103.516,35.645,49.316,90.332,20.020,0
1610634686.305,54.199,41.992,47.852,62.500,-32.715,0
1610634686.309,-12.695,41.992,42.480,-0.977,-11.230,0
1610634686.313,-2.441,41.016,40.039,6.836,41.504,0
1610634686.317,64.453,43.945,35.645,71.289,35.156,0
1610634686.321,104.492,38.086,35.645,88.867,49.316,0
1610634686.325,58.105,37.598,43.457,66.406,-16.602,0
1610634686.329,-1.953,46.875,45.410,10.254,-5.859,0
1610634686.332,0.977,51.758,51.758,-10.254,19.531,0
1610634686.336,52.734,42.480,48.340,42.969,-25.879,0
1610634686.340,94.238,31.738,37.109,79.102,27.344,0
1610634686.344,53.223,30.762,37.109,60.547,23.926,0
1610634686.348,-9.277,41.016,42.969,5.371,-20.020,0
1610634686.350,-28.320,43.945,44.434,-16.602,-24.414,0
1610634686.354,16.602,36.621,37.598,35.156,-12.207,0
1610634686.358,95.215,35.156,41.504,85.449,31.738,0
1610634686.362,72.266,40.527,40.527,74.707,61.035,0
1610634686.366,-7.812,42.969,32.715,18.555,74.707,0
1610634686.370,-28.320,42.969,35.645,-19.531,11.719,0
1610634686.374,31.250,53.223,52.734,21.484,-19.043,0
1610634686.377,101.074,47.363,52.246,75.684,28.809,0
1610634686.381,75.195,39.062,33.203,79.102,25.879,0
1610634686.385,-9.277,34.180,34.180,25.879,-8.789,0
1610634686.389,-31.250,35.645,41.016,-24.902,-1.953,0
1610634686.393,25.391,46.875,50.781,11.719,45.410,0
1610634686.410,101.562,43.457,51.758,77.148,5.371,0
1610634686.414,88.867,36.621,42.480,78.613,-47.852,0
1610634686.418,2.930,40.039,49.316,30.273,6.348,0
1610634686.422,-28.809,42.969,45.410,-22.949,28.320,0
1610634686.426,20.020,46.387,42.480,13.184,25.391,0
1610634686.430,103.516,56.152,51.758,93.262,-14.648,0
1610634686.434,105.957,50.293,48.340,88.867,-29.297,0
1610634686.437,23.926,39.062,32.715,27.832,17.578,0
1610634686.441,-14.648,49.805,37.598,-6.836,8.789,0
1610634686.445,22.949,52.246,40.527,16.113,21.484,0
1610634686.449,85.449,41.504,26.855,60.059,69.824,0
1610634686.453,91.309,35.645,33.691,62.012,66.406,0
1610634686.455,26.855,40.527,44.922,24.414,90.332,0
1610634686.459,-26.855,41.016,45.898,-24.902,33.203,0
1610634686.463,6.348,53.223,54.688,-3.418,-40.039,0
1610634686.467,84.961,56.152,61.035,60.547,26.367,0
1610634686.471,99.121,39.062,48.340,80.566,88.379,0
1610634686.475,24.414,39.551,44.922,49.805,61.523,0
1610634686.479,-17.578,44.434,50.781,0.488,-10.742,0
1610634686.482,12.207,50.293,60.059,17.578,-30.762,0
1610634686.486,65.918,48.828,61.035,63.965,63.965,0
1610634686.490,113.770,47.363,49.316,86.914,22.949,0
1610634686.494,52.246,49.316,35.156,65.430,10.254,0
1610634686.498,-30.762,39.062,31.250,-1.953,40.039,0
1610634686.500,-14.160,43.457,42.969,-14.648,-1.953,0
1610634686.504,55.176,53.711,52.734,49.805,-1.953,0
1610634686.508,106.934,40.527,38.574,91.309,4.395,0
1610634686.512,60.059,25.879,36.621,55.664,-4.395,0
1610634686.516,-19.531,36.133,42.480,-11.719,-38.574,0
1610634686.520,-15.137,47.852,46.387,-15.625,-22.461,0
1610634686.524,43.457,46.387,48.340,40.527,1.953,0
1610634686.527,121.582,52.246,53.711,85.938,-38.086,0
1610634686.531,94.727,51.270,59.082,81.543,36.133,0
1610634686.535,-1.465,35.156,37.598,11.230,82.031,0
1610634686.539,-37.109,36.621,26.367,-34.668,-7.324,0
1610634686.543,34.180,50.293,38.086,11.230,-7.324,0
1610634686.545,125.488,59.570,52.734,85.449,48.828,0
1610634686.549,76.172,50.781,41.504,75.684,45.898,0
1610634686.553,-17.578,37.109,32.227,5.371,29.297,0
1610634686.557,-19.043,43.945,40.527,-20.508,-57.617,0
1610634686.561,21.973,47.852,32.715,18.066,-83.984,0
1610634686.565,96.680,48.340,40.039,83.496,-5.859,0
1610634686.569,90.332,48.828,56.641,78.613,67.383,0
1610634686.572,-7.324,40.527,50.781,17.578,37.109,0
1610634686.576,-20.020,50.781,52.734,-8.301,-11.230,0
1610634686.580,21.973,50.293,55.176,15.625,44.922,0
1610634686.584,81.543,35.645,35.645,62.012,96.191,0
1610634686.588,87.891,41.016,24.414,70.801,50.781,0
1610634686.590,7.324,48.340,36.133,18.066,-21.973,0
1610634686.594,-20.508,48.340,44.434,-24.902,-48.828,0
1610634686.598,3.906,48.828,42.480,-1.953,-51.270,0
1610634686.602,68.359,47.852,48.828,53.223,-23.438,0
1610634686.606,106.445,43.457,39.062,77.637,22.949,0
1610634686.610,27.344,43.457,32.715,37.598,38.574,0
1610634686.614,-14.160,57.129,64.941,-0.977,-54.199,0
1610634686.617,3.906,54.688,65.918,3.906,-55.664,0
1610634686.621,58.594,40.527,38.574,47.363,1.953,0
1610634686.625,81.055,37.598,35.156,78.125,-14.648,0
1610634686.629,13.184,38.086,37.598,40.527,-0.488,0
1610634686.633,-22.949,40.039,40.527,-12.695,-15.625,0
1610634686.635,-12.695,49.316,38.574,-15.625,-53.223,0
1610634686.639,48.828,56.641,44.434,37.598,-8.301,0
1610634686.643,98.145,44.434,40.039,62.988,29.297,0
1610634686.647,43.945,41.016,34.180,38.086,26.367,0
1610634686.651,-26.367,41.504,41.504,-10.742,22.461,0
1610634686.655,-6.836,53.711,51.758,-5.371,4.395,0
1610634686.659,57.617,49.805,45.410,54.199,4.883,0
1610634686.662,109.863,32.227,22.949,71.289,22.461,0
1610634686.666,76.172,43.457,32.227,55.664,11.719,0
1610634686.670,-11.719,41.992,46.387,1.465,-2.441,0
1610634686.674,-18.066,38.086,43.945,-26.367,24.414,0
1610634686.678,36.621,45.410,40.039,38.086,27.832,0
1610634686.680,90.820,45.410,38.574,84.473,-43.457,0
1610634686.684,54.199,46.387,44.434,70.312,-56.152,0
1610634686.688,-21.973,41.992,43.457,14.648,-26.855,0
1610634686.692,-22.949,45.898,43.457,-20.996,-34.668,0
1610634686.696,30.273,51.270,38.574,21.973,-35.156,0
1610634686.700,103.027,50.781,38.574,83.008,54.688,0
1610634686.704,94.238,55.664,44.922,84.473,30.762,0
1610634686.707,-7.324,53.223,37.598,16.113,-25.879,0
1610634686.711,-45.898,34.668,36.621,-37.598,6.836,0
1610634686.715,19.043,25.391,33.691,11.230,46.387,0
1610634686.719,90.332,41.016,35.645,81.543,123.535,0
1610634686.723,75.195,42.969,42.969,74.219,102.051,0
1610634686.726,5.371,40.527,42.480,21.484,-1.465,0
1610634686.730,-18.066,43.945,39.062,-9.766,23.438,0
1610634686.734,16.602,47.852,41.504,12.207,22.461,0
1610634686.738,87.891,60.059,57.617,83.496,36.621,0
1610634686.742,105.957,48.340,46.875,94.238,61.035,0
1610634686.746,21.484,29.297,26.855,23.926,14.648,0
1610634686.750,-29.785,39.062,31.250,-20.020,-17.578,0
1610634686.753,0.977,41.016,34.180,6.348,-12.207,0
1610634686.757,74.707,35.156,36.621,62.988,27.832,0
1610634686.761,88.867,31.738,37.598,74.219,13.184,0
1610634686.765,12.695,42.969,42.969,31.738,-64.453,0
1610634686.769,-27.344,51.270,43.457,-20.996,-80.566,0
1610634686.786,-0.977,48.828,29.785,-0.977,13.184,0
1610634686.790,83.496,61.523,48.340,78.613,62.500,0
1610634686.794,123.047,66.406,62.012,100.586,33.691,0
1610634686.798,20.020,38.086,33.203,26.855,27.344,0
1610634686.802,-29.785,34.668,32.715,-15.625,104.004,0
1610634686.806,7.812,46.875,51.270,7.324,99.121,0
1610634686.810,62.012,39.062,50.781,47.363,50.781,0
1610634686.813,93.750,32.227,33.691,67.871,79.102,0
1610634686.817,41.016,39.062,32.227,44.434,27.832,0
1610634686.821,-27.344,44.922,45.410,0.488,-36.133,0
1610634686.825,-19.531,52.246,48.828,-2.441,-21.484,0
1610634686.829,62.988,57.129,46.387,59.570,-53.223,0
1610634686.830,133.301,63.965,42.480,114.746,-18.066,0
1610634686.834,74.219,56.641,46.387,78.125,20.996,0
1610634686.838,-18.066,29.785,35.156,-6.348,-18.066,0
1610634686.842,-15.137,34.180,25.879,-9.277,3.906,0
1610634686.846,50.781,46.387,35.645,70.312,27.832,0
1610634686.850,112.305,45.898,47.363,98.145,31.250,0
1610634686.854,72.754,41.992,43.945,57.129,-10.254,0
1610634686.857,-18.555,45.898,37.109,10.254,-42.969,0
1610634686.861,-24.414,49.805,43.457,-0.488,14.648,0
1610634686.865,41.504,49.316,45.898,34.668,27.832,0
1610634686.869,105.469,52.734,45.898,77.637,36.621,0
1610634686.873,101.562,64.941,56.641,98.145,81.543,0
1610634686.875,11.719,47.363,40.527,23.926,45.410,0
1610634686.879,-35.645,23.926,18.555,-37.109,-8.301,0
1610634686.883,22.461,31.738,31.250,-0.977,11.230,0
1610634686.887,98.633,42.480,44.922,70.801,-1.953,0
1610634686.891,71.777,36.133,38.086,76.660,-11.719,0
1610634686.895,-6.348,33.203,44.434,14.160,3.418,0
1610634686.899,-33.203,46.875,53.711,-14.160,17.090,0
1610634686.902,13.672,47.363,49.316,20.996,4.883,0
1610634686.906,88.867,37.109,44.922,73.730,-17.578,0
1610634686.910,83.008,44.922,48.340,83.984,16.602,0
1610634686.914,33.691,63.477,55.664,52.246,10.254,0
1610634686.918,-12.207,51.758,43.457,-1.953,20.996,0
1610634686.920,-2.441,40.527,31.250,-0.488,20.020,0
1610634686.924,79.590,42.969,37.598,61.035,48.828,0
1610634686.928,94.238,44.922,47.363,86.426,76.660,0
1610634686.932,17.090,42.480,48.828,35.645,59.570,0
1610634686.936,-31.250,46.387,51.758,-5.371,56.152,0
1610634686.940,-7.812,43.945,49.316,21.973,-23.438,0
1610634686.944,69.824,40.527,43.945,71.289,-66.895,0
1610634686.947,114.746,49.805,49.805,88.867,17.578,0
1610634686.951,26.367,43.945,48.828,43.945,2.930,0
1610634686.955,-45.410,29.785,43.945,-22.949,-52.734,0
1610634686.959,-10.254,32.227,44.922,-8.789,-0.488,0
1610634686.963,56.641,37.598,41.504,54.199,13.672,0
1610634686.965,91.797,34.180,37.598,76.172,9.277,0
1610634686.969,28.320,40.039,43.457,43.945,25.879,0
1610634686.973,-21.484,48.340,48.340,-3.906,7.324,0
1610634686.977,-10.742,50.293,48.340,-0.977,-26.367,0
1610634686.981,41.504,43.457,38.574,49.805,-76.172,0
1610634686.985,104.492,32.715,34.180,90.332,-54.199,0
1610634686.989,63.965,41.504,52.246,65.430,-10.742,0
1610634686.992,-2.930,53.711,60.547,4.395,82.031,0
1610634686.996,-16.602,48.828,32.715,-2.930,57.617,0
1610634687.000,50.781,40.527,26.367,44.434,-59.570,0
1610634687.004,109.863,32.227,34.180,77.637,-5.859,0
1610634687.008,60.547,33.203,26.855,57.129,68.848,0
1610634687.012,-11.230,47.363,35.156,-5.371,46.387,0
1610634687.016,-15.137,59.082,49.805,-8.789,5.371,0
1610634687.020,26.855,45.898,41.016,33.203,10.254,0
1610634687.024,81.543,37.598,20.508,63.477,99.121,0
1610634687.028,80.566,51.270,30.762,70.801,8.789,0
1610634687.032,17.090,57.617,49.316,25.879,-87.402,0
1610634687.036,-27.344,41.992,29.297,-28.809,-47.852,0
1610634687.039,23.438,33.203,19.531,5.859,-14.160,0
1610634687.043,95.703,32.715,28.809,73.242,41.992,0
1610634687.047,77.637,41.016,28.320,75.195,21.973,0
1610634687.051,9.277,51.270,25.879,17.578,-32.227,0
1610634687.055,-17.090,52.734,33.691,-14.160,0.488,0
1610634687.055,16.602,53.223,47.852,38.086,23.926,0
1610634687.059,93.262,50.781,50.293,83.496,63.477,0
1610634687.063,96.680,41.992,34.668,64.453,155.762,0
1610634687.067,12.695,33.203,26.367,2.930,90.332,0
1610634687.071,-23.438,36.133,36.621,-29.785,-36.133,0
1610634687.075,27.344,56.641,42.969,21.484,0.977,0
1610634687.079,95.703,48.828,26.367,70.312,40.039,0
1610634687.082,75.195,29.785,23.926,55.176,32.715,0
1610634687.086,-9.277,37.598,35.156,17.578,2.441,0
1610634687.090,-32.227,48.828,35.645,-21.484,-46.387,0
1610634687.094,12.695,48.828,45.410,11.719,-54.199,0
1610634687.098,83.008,40.039,45.410,59.570,-28.809,0
1610634687.100,88.867,39.062,38.086,63.965,6.836,0
1610634687.104,-7.324,34.668,42.969,26.855,2.930,0
1610634687.108,-39.062,32.227,43.945,-20.508,43.945,0
1610634687.112,18.066,50.293,59.570,14.648,132.324,0
1610634687.116,81.543,51.270,49.316,71.289,130.859,0
1610634687.120,103.516,30.273,28.320,81.543,39.551,0
1610634687.124,22.949,22.949,28.809,36.621,8.789,0
1610634687.127,-24.902,34.668,27.344,-16.602,-22.949,0
1610634687.131,2.930,46.387,40.527,-14.160,-88.867,0
1610634687.135,70.801,51.270,52.734,55.176,12.207,0
1610634687.139,113.770,38.086,41.504,80.078,61.035,0
1610634687.143,61.035,44.922,45.410,46.875,-17.090,0
1610634687.160,-17.578,59.570,58.105,1.953,16.602,0
1610634687.164,-25.879,38.574,35.645,-15.137,36.621,0
1610634687.168,40.527,28.320,28.809,31.250,-18.066,0
1610634687.172,95.215,40.039,38.574,84.473,-42.480,0
1610634687.176,65.918,45.898,38.574,62.500,-1.953,0
1610634687.180,-25.391,41.504,45.898,-8.789,18.066,0
1610634687.184,-25.879,37.598,52.246,-17.578,-13.184,0
1610634687.187,61.523,49.805,57.617,45.410,-28.320,0
1610634687.191,110.352,54.688,50.781,90.820,9.766,0
1610634687.195,62.012,37.109,39.551,59.082,-17.578,0
1610634687.199,-11.719,36.133,51.758,-1.465,-18.555,0
1610634687.203,-13.672,53.711,53.711,-9.277,11.719,0
1610634687.205,47.852,68.359,53.223,51.270,-25.879,0
1610634687.209,99.121,54.688,41.992,84.961,-35.645,0
1610634687.213,58.105,36.133,29.785,63.477,-40.039,0
1610634687.217,-22.461,37.109,31.738,3.906,-36.621,0
1610634687.221,-33.691,34.180,41.504,-19.531,-27.344,0
1610634687.225,26.855,37.109,43.945,28.809,-22.461,0
1610634687.229,97.168,50.781,43.457,80.078,15.625,0
1610634687.232,74.707,48.340,49.805,67.871,-12.695,0
1610634687.236,-2.930,42.969,31.738,15.137,-32.227,0
1610634687.240,-28.809,41.992,29.297,-26.855,31.738,0
1610634687.244,26.367,52.246,54.199,18.555,27.344,0
1610634687.248,113.281,66.895,54.688,97.656,57.617,0
1610634687.250,89.355,49.805,41.992,81.543,35.156,0
1610634687.254,-9.766,31.738,31.250,8.301,5.371,0
1610634687.258,-48.828,33.203,23.926,-37.109,-5.371,0
1610634687.262,-5.371,34.180,35.645,-1.465,-0.488,0
1610634687.266,80.566,39.062,43.457,66.406,65.918,0
1610634687.270,95.703,48.340,37.598,82.031,25.879,0
1610634687.274,16.602,45.898,36.621,30.762,-18.555,0
1610634687.277,-34.180,43.457,45.410,-17.090,-6.348,0
1610634687.281,0.977,44.434,47.363,-6.836,17.090,0
1610634687.285,77.637,44.922,27.832,46.387,19.043,0
1610634687.289,111.328,51.270,28.320,84.473,2.441,0
1610634687.293,51.758,51.758,57.617,53.711,10.742,0
1610634687.295,-33.203,37.109,47.363,-13.184,63.965,0
1610634687.299,-25.391,31.250,33.203,-20.508,90.332,0
1610634687.303,58.594,37.109,41.504,44.434,37.598,0
1610634687.307,106.934,49.805,44.922,85.938,20.508,0
1610634687.311,45.410,54.688,42.969,55.176,32.715,99
1610634687.315,-24.902,41.992,39.062,-8.789,11.230,0
1610634687.319,-31.738,37.109,29.297,-14.160,43.457,0
1610634687.322,28.320,39.062,26.855,42.480,74.219,0
1610634687.326,102.539,37.598,28.809,69.824,-0.488,0
1610634687.330,66.406,49.805,39.551,53.711,-45.898,0
1610634687.334,-12.207,48.340,40.527,-5.859,-62.012,0
1610634687.338,-24.414,37.109,31.738,-26.367,-30.762,0
1610634687.340,46.875,49.316,44.922,42.480,-20.996,0
1610634687.344,101.562,39.551,40.039,77.637,6.348,0
1610634687.348,60.059,33.203,21.484,54.688,65.918,0
1610634687.352,-15.625,42.969,34.668,8.301,49.805,0
1610634687.356,-24.902,39.062,57.129,-11.719,75.684,0
1610634687.360,35.645,44.434,54.688,40.527,52.734,0
1610634687.364,99.609,52.734,50.293,103.516,0.488,0
1610634687.367,80.078,58.594,53.223,96.680,36.621,0
1610634687.371,-9.766,37.109,38.086,2.441,-15.137,0
1610634687.375,-33.203,27.832,30.762,-37.109,-60.059,0
1610634687.379,20.996,46.875,41.992,23.438,-2.930,0
1610634687.383,84.961,47.363,40.527,76.660,18.066,0
1610634687.385,67.383,33.691,38.086,64.453,-8.301,0
1610634687.389,-6.348,38.574,41.992,15.137,-29.297,0
1610634687.393,-32.227,42.480,37.109,-17.578,29.297,0
1610634687.397,17.090,46.875,38.086,24.414,54.199,0
1610634687.401,109.375,57.129,41.016,91.797,45.898,0
1610634687.405,90.332,43.457,21.973,77.637,57.129,0
1610634687.409,2.441,38.574,22.461,24.414,39.062,0
1610634687.412,-28.320,41.504,46.387,-16.113,12.207,0
1610634687.416,14.648,41.504,51.758,15.137,-32.227,0
1610634687.420,81.055,46.875,42.480,83.984,-20.508,0
1610634687.424,85.938,38.086,34.180,79.590,-10.742,0
1610634687.428,20.020,36.133,35.645,16.113,-93.262,0
1610634687.430,-16.113,57.617,47.852,-14.648,-121.094,0
1610634687.434,4.395,51.758,45.410,8.301,-52.734,0
1610634687.438,72.266,37.109,38.574,56.152,43.457,0
1610634687.442,88.867,39.062,36.133,82.031,52.246,0
1610634687.446,20.020,49.805,33.203,49.805,5.859,0
1610634687.450,-10.254,63.965,46.387,13.672,-9.766,0
1610634687.454,-5.371,55.664,46.875,14.648,-37.598,0
1610634687.457,46.387,35.156,33.203,48.340,-4.883,0
1610634687.461,83.984,23.438,21.484,82.031,47.363,0
1610634687.465,30.273,29.785,35.156,53.711,25.391,0
1610634687.469,-27.832,39.551,52.246,-8.789,27.832,0
1610634687.473,-12.207,46.387,50.781,-3.906,54.199,0
1610634687.477,49.316,38.086,41.016,47.363,83.008,0
1610634687.481,81.055,21.973,28.320,67.871,24.414,0
1610634687.485,46.387,41.992,43.945,56.152,-49.316,0
1610634687.489,-17.578,50.781,50.781,5.859,1.465,0
1610634687.493,-17.090,39.551,41.016,-4.395,-1.953,0
1610634687.497,53.223,42.480,39.551,48.340,-30.762,0
1610634687.501,97.656,43.457,39.062,88.867,36.621,0
1610634687.504,43.457,38.086,36.133,66.406,29.785,0
1610634687.508,-27.832,32.715,38.574,16.113,14.648,0
1610634687.512,-22.461,42.969,42.480,8.301,42.969,0
1610634687.516,41.016,49.805,41.504,58.105,63.477,0
1610634687.520,105.469,49.316,39.062,90.332,70.312,0
1610634687.536,68.848,46.387,38.574,70.801,43.457,0
1610634687.540,-3.906,49.805,41.504,28.809,20.508,0
1610634687.544,-18.555,46.875,39.062,5.371,-41.992,0
1610634687.548,18.066,30.762,39.551,27.344,-50.781,0
1610634687.552,86.426,30.273,38.574,75.684,-6.836,0
1610634687.556,65.430,30.762,41.992,83.496,91.797,0
1610634687.560,-9.766,29.297,46.387,27.344,85.449,0
1610634687.563,-20.020,37.598,42.969,-3.906,-6.348,0
1610634687.567,24.902,41.016,43.945,37.598,-64.941,0
1610634687.571,93.262,47.363,44.434,99.609,-62.012,0
1610634687.575,77.637,52.246,40.039,96.680,13.672,0
1610634687.579,-4.883,44.434,35.645,29.297,52.734,0
1610634687.580,-32.715,40.527,38.574,-20.508,53.223,0
1610634687.584,5.859,43.457,36.133,7.324,64.453,0
1610634687.588,80.078,43.945,36.133,71.289,3.906,0
1610634687.592,83.984,36.133,26.855,83.984,-10.254,0
1610634687.596,8.789,44.922,36.133,41.016,15.625,0
1610634687.600,-32.715,48.828,51.270,-9.766,-8.789,0
1610634687.604,1.465,49.316,48.828,10.742,9.277,0
1610634687.607,74.219,46.875,56.641,79.102,39.062,0
1610634687.611,99.609,49.805,52.246,98.145,29.785,0
1610634687.615,22.461,42.969,41.992,42.480,-24.902,0
1610634687.619,-43.457,31.250,38.574,-18.555,-38.574,0
1610634687.623,-9.766,45.898,41.016,2.441,-11.230,0
1610634687.625,71.777,46.875,35.156,67.871,-8.301,0
1610634687.629,88.379,31.738,26.367,80.566,15.625,0
1610634687.633,20.020,34.668,34.668,37.598,16.113,0
1610634687.637,-34.668,41.504,41.016,-15.625,6.836,0
1610634687.641,-9.277,51.270,53.223,-0.977,-15.137,0
1610634687.645,82.031,58.594,52.246,69.824,-32.715,0
1610634687.649,109.375,44.434,41.016,109.863,18.555,0
1610634687.652,29.297,39.062,45.410,72.266,-7.812,0
1610634687.656,-24.902,50.293,59.082,5.371,-62.988,0
1610634687.660,-22.949,42.480,57.129,-19.531,-9.766,0
1610634687.664,41.016,37.598,44.922,36.133,0.977,0
1610634687.668,104.980,41.992,36.133,92.773,60.059,0
1610634687.670,62.012,47.363,38.574,63.965,114.258,0
1610634687.674,-12.695,45.410,43.945,2.930,57.617,0
1610634687.678,-14.648,44.434,37.598,-5.859,-2.930,0
1610634687.682,52.246,48.340,36.133,45.898,-3.906,0
1610634687.686,96.191,39.062,32.227,78.125,2.441,0
1610634687.690,57.129,40.527,42.480,74.219,31.738,0
1610634687.694,-15.625,41.016,46.875,15.137,21.484,0
1610634687.697,-32.227,44.434,26.367,-18.066,47.852,0
1610634687.701,27.344,45.898,27.344,31.250,-1.465,0
1610634687.705,102.051,43.457,43.457,85.449,-38.574,0
1610634687.709,83.984,48.340,44.434,89.355,34.180,0
1610634687.713,0.488,49.316,52.246,37.598,87.402,0
1610634687.715,-11.230,54.199,58.594,-1.953,30.762,0
1610634687.719,41.016,54.688,53.223,31.250,-14.648,0
1610634687.723,96.191,42.969,39.551,85.449,0.000,0
1610634687.727,83.008,40.039,39.062,91.797,-18.555,0
1610634687.731,4.395,47.363,50.781,36.133,5.859,0
1610634687.735,-37.598,36.133,33.691,-18.066,-22.949,0
1610634687.739,9.766,36.133,29.297,24.902,-64.453,0
1610634687.742,94.238,41.992,43.457,78.125,8.789,0
1610634687.746,96.191,40.527,45.410,80.078,-4.883,0
1610634687.750,19.043,48.828,46.875,41.992,18.555,0
1610634687.754,-19.043,44.922,40.527,-11.719,53.711,0
1610634687.758,12.207,46.387,46.875,11.719,33.691,0
1610634687.760,75.195,51.758,49.805,69.824,51.270,0
1610634687.764,94.238,45.410,51.270,86.426,58.105,0
1610634687.768,18.066,35.645,51.758,37.109,-31.738,0
1610634687.772,-40.527,35.645,38.086,-28.809,-5.859,0
1610634687.776,-15.625,42.969,45.410,-11.230,48.828,0
1610634687.780,58.105,36.621,49.805,58.105,19.531,0
1610634687.784,91.797,35.645,44.434,89.355,25.391,0
1610634687.787,31.250,43.945,40.039,46.387,-6.348,0
