timestamp,1,2,3,af3,f7,f3,fc5,t7,p7,o1,o2,p8,t8,fc6
93569,120.0,0.0,0.0,4510.256410256411,4188.205128205129,4361.025641025642,4840.512820512821,3777.435897435898,4236.410256410257,4281.025641025642,4155.384615384616,4415.384615384616,4125.641025641026,4231.794871794872
93569,121.0,0.0,292.0,4510.256410256411,4186.153846153847,4353.846153846154,4837.435897435898,3776.9230769230776,4243.589743589744,4275.8974358974365,4152.820512820514,4413.846153846154,4123.076923076924,4231.794871794872
93569,122.0,0.0,492.0,4499.48717948718,4180.000000000001,4346.153846153847,4835.8974358974365,3782.0512820512827,4240.000000000001,4262.564102564103,4137.435897435898,4404.615384615385,4110.769230769231,4228.717948717949
93569,123.0,0.0,373.0,4492.820512820514,4182.051282051282,4354.358974358975,4830.769230769231,3778.461538461539,4229.74358974359,4267.179487179487,4141.538461538462,4407.179487179487,4116.410256410257,4228.717948717949
93569,124.0,0.0,0.0,4511.794871794872,4192.820512820514,4367.6923076923085,4842.564102564103,3780.512820512821,4225.641025641026,4277.435897435898,4156.410256410257,4413.846153846154,4131.282051282052,4234.358974358975
93570,125.0,0.0,292.0,4526.666666666667,4194.871794871796,4370.256410256411,4844.615384615386,3783.076923076924,4234.871794871796,4277.435897435898,4158.461538461539,4414.358974358975,4133.846153846154,4233.333333333334
93570,126.0,0.0,492.0,4519.48717948718,4188.717948717949,4365.128205128206,4837.435897435898,3783.076923076924,4240.000000000001,4273.846153846154,4155.384615384616,4415.384615384616,4130.769230769231,4230.256410256411
93699,127.0,0.0,373.0,4510.256410256411,4185.128205128206,4360.000000000001,4837.948717948719,3783.589743589744,4235.8974358974365,4274.871794871796,4153.333333333334,4417.435897435898,4127.6923076923085,4230.769230769231
93699,128.0,0.0,0.0,4509.743589743591,4184.102564102564,4358.974358974359,4833.333333333334,3778.9743589743593,4240.000000000001,4276.923076923077,4147.179487179487,4413.846153846154,4124.615384615385,4228.717948717949
93699,0.0,0.0,472.0,4510.256410256411,4186.153846153847,4360.000000000001,4837.435897435898,3783.589743589744,4235.8974358974365,4270.769230769231,4140.000000000001,4409.743589743591,4124.615384615385,4229.74358974359
93699,1.0,0.0,316.0,4516.923076923077,4189.2307692307695,4362.051282051282,4840.512820512821,3786.1538461538466,4225.641025641026,4268.717948717949,4140.000000000001,4417.435897435898,4129.2307692307695,4230.256410256411
93700,2.0,0.0,498.0,4514.871794871796,4187.179487179487,4364.102564102564,4837.948717948719,3780.512820512821,4229.2307692307695,4273.333333333334,4144.102564102564,4419.48717948718,4128.205128205129,4229.74358974359
93700,3.0,0.0,445.0,4500.000000000001,4184.615384615385,4365.641025641026,4840.000000000001,3783.589743589744,4232.820512820514,4273.333333333334,4148.205128205129,4412.307692307693,4120.512820512821,4230.769230769231
93700,4.0,0.0,118.0,4505.128205128206,4185.641025641026,4370.769230769231,4837.948717948719,3786.1538461538466,4227.6923076923085,4270.769230769231,4157.435897435898,4418.974358974359,4126.666666666667,4229.74358974359
93700,5.0,0.0,550.0,4520.000000000001,4189.2307692307695,4368.717948717949,4841.025641025642,3786.666666666667,4228.205128205129,4269.2307692307695,4157.435897435898,4423.076923076924,4128.717948717949,4231.282051282052
93700,6.0,0.0,531.0,4521.538461538462,4190.769230769231,4365.128205128206,4839.48717948718,3785.1282051282055,4233.333333333334,4273.333333333334,4147.6923076923085,4414.871794871796,4119.48717948718,4230.256410256411
93700,7.0,0.0,452.0,4516.923076923077,4190.256410256411,4371.282051282052,4837.435897435898,3786.1538461538466,4233.846153846154,4276.923076923077,4147.6923076923085,4414.871794871796,4120.512820512821,4226.153846153847
93700,8.0,0.0,380.0,4510.769230769231,4186.666666666667,4372.307692307693,4841.538461538462,3792.820512820513,4231.282051282052,4271.794871794872,4148.205128205129,4417.435897435898,4121.538461538462,4231.282051282052
93700,9.0,0.0,463.0,4513.846153846154,4183.076923076924,4362.564102564103,4833.333333333334,3787.1794871794878,4231.282051282052,4272.307692307693,4149.2307692307695,4414.358974358975,4118.974358974359,4232.820512820514
93700,10.0,0.0,492.0,4521.025641025642,4188.717948717949,4361.025641025642,4837.948717948719,3785.6410256410263,4221.538461538462,4274.358974358975,4150.256410256411,4412.820512820514,4120.000000000001,4228.717948717949
93700,11.0,0.0,373.0,4517.435897435898,4191.282051282052,4369.2307692307695,4844.102564102564,3789.7435897435903,4210.256410256411,4267.6923076923085,4141.538461538462,4410.769230769231,4121.025641025642,4227.6923076923085
93700,12.0,0.0,0.0,4515.384615384616,4187.179487179487,4371.794871794872,4835.384615384616,3787.692307692308,4220.000000000001,4268.205128205129,4135.8974358974365,4407.179487179487,4119.48717948718,4228.205128205129
93700,13.0,0.0,292.0,4517.435897435898,4183.076923076924,4363.589743589744,4835.384615384616,3791.7948717948725,4223.589743589744,4268.717948717949,4132.820512820514,4402.051282051282,4107.179487179487,4230.256410256411
93730,14.0,0.0,492.0,4508.717948717949,4178.461538461539,4356.410256410257,4831.794871794872,3791.2820512820517,4213.333333333334,4263.076923076924,4129.2307692307695,4401.538461538462,4098.974358974359,4228.205128205129
93730,15.0,0.0,373.0,4495.384615384616,4177.435897435898,4358.974358974359,4830.256410256411,3790.7692307692314,4211.794871794872,4261.538461538462,4125.641025641026,4402.564102564103,4101.025641025642,4229.2307692307695
93730,16.0,0.0,0.0,4490.256410256411,4175.8974358974365,4358.461538461539,4829.2307692307695,3791.7948717948725,4216.923076923077,4264.615384615385,4120.000000000001,4396.410256410257,4094.358974358975,4231.282051282052
93730,17.0,0.0,0.0,4494.358974358975,4172.307692307693,4351.794871794872,4824.615384615386,3783.076923076924,4220.000000000001,4265.128205128206,4123.589743589744,4398.461538461539,4088.717948717949,4229.2307692307695
94209,18.0,0.0,0.0,4505.128205128206,4177.948717948719,4347.6923076923085,4832.820512820514,3783.076923076924,4213.333333333334,4258.461538461539,4127.6923076923085,4404.102564102564,4095.3846153846157,4230.769230769231
94209,19.0,0.0,0.0,4522.564102564103,4183.589743589744,4348.205128205129,4832.307692307693,3783.589743589744,4212.820512820514,4254.871794871796,4122.564102564103,4404.615384615385,4106.666666666667,4229.2307692307695
94209,20.0,0.0,0.0,4516.410256410257,4179.48717948718,4345.641025641026,4826.666666666667,3781.538461538462,4216.923076923077,4251.794871794872,4113.846153846154,4402.051282051282,4103.076923076924,4227.179487179487
94209,21.0,0.0,0.0,4485.641025641026,4173.846153846154,4341.538461538462,4827.179487179488,3784.615384615385,4208.205128205129,4244.615384615385,4106.153846153847,4395.384615384616,4092.307692307693,4228.205128205129
94209,22.0,0.0,0.0,4490.769230769231,4177.948717948719,4346.153846153847,4825.641025641026,3786.1538461538466,4211.794871794872,4248.717948717949,4111.794871794872,4396.923076923077,4097.948717948719,4230.256410256411
94209,23.0,0.0,0.0,4519.48717948718,4186.153846153847,4352.820512820514,4835.8974358974365,3791.7948717948725,4224.102564102564,4256.923076923077,4115.8974358974365,4400.000000000001,4105.128205128206,4233.846153846154
94209,24.0,0.0,0.0,4515.384615384616,4183.076923076924,4355.384615384616,4834.358974358975,3792.820512820513,4227.6923076923085,4255.8974358974365,4116.410256410257,4398.461538461539,4102.051282051282,4230.256410256411
94210,25.0,0.0,0.0,4501.025641025642,4177.948717948719,4358.974358974359,4827.179487179488,3790.7692307692314,4230.769230769231,4257.435897435898,4124.102564102564,4398.974358974359,4102.564102564103,4227.6923076923085
94210,26.0,0.0,0.0,4509.743589743591,4182.051282051282,4362.051282051282,4835.384615384616,3795.3846153846157,4228.717948717949,4264.102564102564,4125.641025641026,4404.102564102564,4109.2307692307695,4230.769230769231
94210,27.0,0.0,0.0,4515.384615384616,4184.102564102564,4364.102564102564,4835.384615384616,3793.333333333334,4221.538461538462,4265.641025641026,4124.102564102564,4407.6923076923085,4113.846153846154,4228.717948717949
94210,28.0,0.0,0.0,4502.564102564103,4182.051282051282,4362.564102564103,4834.871794871796,3791.7948717948725,4215.384615384616,4261.025641025642,4121.025641025642,4403.076923076924,4109.74358974359,4227.6923076923085
94210,29.0,0.0,0.0,4502.051282051282,4181.538461538462,4361.025641025642,4833.846153846154,3787.692307692308,4216.923076923077,4262.564102564103,4125.128205128206,4402.564102564103,4108.717948717949,4227.179487179487
94211,30.0,0.0,0.0,4522.564102564103,4183.076923076924,4368.717948717949,4833.333333333334,3782.0512820512827,4218.461538461539,4266.666666666667,4136.410256410257,4410.256410256411,4116.410256410257,4227.179487179487
94211,31.0,0.0,0.0,4524.102564102564,4184.102564102564,4370.256410256411,4841.538461538462,3784.1025641025644,4208.205128205129,4261.538461538462,4134.871794871796,4409.2307692307695,4116.923076923077,4230.769230769231
94211,32.0,0.0,0.0,4506.153846153847,4178.974358974359,4362.051282051282,4831.282051282052,3781.538461538462,4205.641025641026,4257.435897435898,4127.6923076923085,4398.461538461539,4106.666666666667,4228.717948717949
94211,33.0,0.0,0.0,4495.8974358974365,4173.846153846154,4355.8974358974365,4825.128205128206,3784.615384615385,4215.384615384616,4257.435897435898,4123.589743589744,4393.333333333334,4096.410256410257,4229.74358974359
94211,34.0,0.0,0.0,4500.000000000001,4174.871794871796,4351.282051282052,4828.717948717949,3790.2564102564106,4217.435897435898,4255.384615384616,4119.48717948718,4397.435897435898,4094.8717948717954,4229.74358974359
94211,35.0,0.0,0.0,4512.820512820514,4176.923076923077,4349.2307692307695,4826.666666666667,3786.666666666667,4213.846153846154,4261.538461538462,4127.179487179487,4403.076923076924,4098.461538461539,4224.615384615385
94211,36.0,0.0,0.0,4510.256410256411,4176.923076923077,4350.256410256411,4831.282051282052,3791.7948717948725,4221.025641025642,4268.717948717949,4129.74358974359,4395.8974358974365,4095.3846153846157,4228.717948717949
94211,37.0,0.0,0.0,4494.871794871796,4174.358974358975,4353.846153846154,4826.666666666667,3789.7435897435903,4233.846153846154,4261.025641025642,4114.871794871796,4388.717948717949,4091.7948717948725,4228.717948717949
94211,38.0,0.0,0.0,4492.307692307693,4178.974358974359,4356.923076923077,4829.743589743591,3787.1794871794878,4227.179487179487,4255.8974358974365,4111.282051282052,4393.846153846154,4097.435897435898,4224.615384615385
94212,39.0,0.0,0.0,4503.076923076924,4182.564102564103,4354.358974358975,4835.8974358974365,3793.333333333334,4214.871794871796,4263.589743589744,4121.538461538462,4399.48717948718,4104.102564102564,4229.2307692307695
94212,40.0,0.0,0.0,4509.2307692307695,4178.974358974359,4349.2307692307695,4827.179487179488,3790.2564102564106,4224.102564102564,4270.256410256411,4128.717948717949,4402.051282051282,4106.666666666667,4230.769230769231
94212,41.0,0.0,0.0,4504.615384615385,4176.923076923077,4348.205128205129,4831.282051282052,3785.6410256410263,4229.74358974359,4264.615384615385,4122.051282051282,4396.410256410257,4100.000000000001,4229.2307692307695
94212,42.0,0.0,0.0,4498.974358974359,4174.358974358975,4347.179487179487,4828.205128205129,3783.589743589744,4230.769230769231,4264.615384615385,4116.410256410257,4389.743589743591,4094.8717948717954,4226.666666666667
94212,43.0,0.0,0.0,4500.000000000001,4176.410256410257,4349.743589743591,4825.128205128206,3787.692307692308,4242.051282051282,4272.820512820514,4123.589743589744,4396.410256410257,4103.076923076924,4228.205128205129
94212,44.0,0.0,0.0,4506.666666666667,4181.025641025642,4354.358974358975,4832.820512820514,3796.410256410257,4239.48717948718,4266.153846153847,4126.153846153847,4404.615384615385,4109.74358974359,4229.2307692307695
94212,45.0,0.0,0.0,4494.358974358975,4172.820512820514,4351.794871794872,4821.025641025642,3791.2820512820517,4228.205128205129,4255.384615384616,4117.948717948719,4401.538461538462,4103.076923076924,4226.666666666667
94212,46.0,0.0,0.0,4480.512820512821,4169.2307692307695,4344.615384615385,4823.076923076924,3787.1794871794878,4223.589743589744,4253.846153846154,4107.6923076923085,4391.794871794872,4092.307692307693,4231.282051282052
94212,47.0,0.0,0.0,4487.6923076923085,4170.256410256411,4338.974358974359,4824.615384615386,3786.666666666667,4227.6923076923085,4256.410256410257,4109.74358974359,4391.282051282052,4093.333333333334,4232.307692307693
94213,48.0,0.0,0.0,4486.666666666667,4164.615384615385,4338.974358974359,4815.8974358974365,3788.205128205129,4229.2307692307695,4254.871794871796,4121.025641025642,4394.871794871796,4099.48717948718,4227.6923076923085
94213,49.0,0.0,0.0,4483.589743589744,4166.666666666667,4343.589743589744,4822.051282051282,3791.2820512820517,4218.461538461539,4248.717948717949,4121.538461538462,4392.820512820514,4094.8717948717954,4228.205128205129
94213,50.0,0.0,0.0,4492.307692307693,4172.820512820514,4346.153846153847,4819.48717948718,3782.564102564103,4217.435897435898,4251.794871794872,4117.948717948719,4396.410256410257,4098.461538461539,4226.153846153847
94213,51.0,0.0,0.0,4497.435897435898,4172.820512820514,4344.615384615385,4825.128205128206,3784.1025641025644,4226.153846153847,4260.512820512821,4122.051282051282,4402.051282051282,4108.717948717949,4228.205128205129
94213,52.0,0.0,0.0,4506.153846153847,4170.256410256411,4345.128205128206,4828.717948717949,3789.2307692307695,4226.666666666667,4264.615384615385,4131.282051282052,4403.589743589744,4114.358974358975,4229.74358974359
94214,53.0,0.0,0.0,4514.871794871796,4171.282051282052,4350.256410256411,4822.564102564103,3782.0512820512827,4223.076923076924,4261.538461538462,4130.769230769231,4403.076923076924,4112.307692307693,4226.666666666667
94214,54.0,0.0,0.0,4491.794871794872,4172.307692307693,4349.743589743591,4830.256410256411,3782.0512820512827,4223.076923076924,4253.333333333334,4116.410256410257,4398.461538461539,4102.564102564103,4228.205128205129
94214,55.0,0.0,0.0,4477.435897435898,4166.153846153847,4346.153846153847,4821.025641025642,3776.410256410257,4226.153846153847,4253.846153846154,4117.948717948719,4401.538461538462,4102.564102564103,4229.2307692307695
94214,56.0,0.0,0.0,4498.974358974359,4171.282051282052,4351.794871794872,4824.615384615386,3776.410256410257,4221.025641025642,4258.461538461539,4131.794871794872,4410.769230769231,4111.794871794872,4230.256410256411
94214,57.0,0.0,0.0,4511.282051282052,4186.153846153847,4363.589743589744,4837.948717948719,3786.1538461538466,4214.358974358975,4256.410256410257,4131.282051282052,4409.743589743591,4117.435897435898,4229.74358974359
94214,58.0,0.0,0.0,4509.743589743591,4187.6923076923085,4366.666666666667,4830.256410256411,3786.1538461538466,4218.461538461539,4256.410256410257,4123.076923076924,4404.102564102564,4117.948717948719,4227.6923076923085
94214,59.0,0.0,0.0,4519.48717948718,4180.512820512821,4358.974358974359,4832.307692307693,3785.1282051282055,4224.102564102564,4257.948717948719,4113.846153846154,4401.538461538462,4110.769230769231,4230.769230769231
94214,60.0,0.0,0.0,4517.948717948719,4172.307692307693,4350.769230769231,4825.641025641026,3781.0256410256416,4226.666666666667,4257.948717948719,4111.282051282052,4399.48717948718,4100.512820512821,4229.2307692307695
94214,61.0,0.0,0.0,4487.6923076923085,4165.128205128206,4346.153846153847,4817.435897435898,3779.48717948718,4224.615384615385,4252.820512820514,4111.794871794872,4394.358974358975,4089.23076923077,4228.205128205129
94214,62.0,0.0,0.0,4474.871794871796,4163.076923076924,4344.615384615385,4818.461538461539,3784.1025641025644,4218.974358974359,4250.769230769231,4110.256410256411,4392.307692307693,4083.076923076924,4228.717948717949
94214,63.0,0.0,0.0,4502.051282051282,4168.205128205129,4349.743589743591,4814.358974358975,3783.589743589744,4214.358974358975,4255.384615384616,4117.435897435898,4400.512820512821,4095.3846153846157,4228.717948717949
94215,64.0,0.0,472.0,4513.846153846154,4174.871794871796,4351.282051282052,4825.128205128206,3780.512820512821,4208.205128205129,4252.820512820514,4122.564102564103,4405.128205128206,4108.205128205129,4230.769230769231
94215,65.0,0.0,315.0,4507.179487179488,4172.820512820514,4348.205128205129,4825.641025641026,3776.410256410257,4214.871794871796,4252.307692307693,4120.512820512821,4401.538461538462,4108.717948717949,4227.179487179487
94215,66.0,0.0,498.0,4511.794871794872,4174.358974358975,4355.384615384616,4824.102564102564,3778.9743589743593,4229.2307692307695,4257.948717948719,4126.153846153847,4405.128205128206,4110.256410256411,4226.153846153847
94215,67.0,0.0,445.0,4500.000000000001,4177.435897435898,4361.025641025642,4830.769230769231,3782.0512820512827,4215.8974358974365,4249.74358974359,4123.076923076924,4403.589743589744,4108.205128205129,4231.282051282052
94215,68.0,0.0,118.0,4473.333333333334,4165.641025641026,4346.666666666667,4815.384615384616,3773.8461538461543,4195.8974358974365,4242.564102564103,4113.333333333334,4391.794871794872,4092.307692307693,4228.717948717949
94215,69.0,0.0,550.0,4479.48717948718,4155.8974358974365,4330.769230769231,4809.2307692307695,3775.8974358974365,4200.512820512821,4248.205128205129,4118.461538461539,4392.307692307693,4080.0000000000005,4227.6923076923085
94215,70.0,0.0,531.0,4505.128205128206,4165.128205128206,4336.410256410257,4817.948717948719,3780.0000000000005,4210.769230769231,4249.74358974359,4123.589743589744,4401.538461538462,4090.7692307692314,4229.74358974359
94215,71.0,0.0,453.0,4505.128205128206,4176.410256410257,4349.743589743591,4822.564102564103,3775.8974358974365,4213.846153846154,4247.179487179487,4112.307692307693,4396.923076923077,4103.589743589744,4229.74358974359
94215,72.0,0.0,380.0,4488.717948717949,4171.282051282052,4346.666666666667,4823.589743589744,3776.9230769230776,4214.871794871796,4245.128205128206,4106.666666666667,4389.2307692307695,4096.923076923077,4229.2307692307695
94216,73.0,0.0,463.0,4489.743589743591,4165.128205128206,4348.717948717949,4816.923076923077,3777.435897435898,4216.923076923077,4247.179487179487,4120.000000000001,4400.000000000001,4095.3846153846157,4228.717948717949
94216,74.0,0.0,492.0,4499.48717948718,4172.307692307693,4361.025641025642,4822.051282051282,3775.8974358974365,4213.333333333334,4250.769230769231,4123.589743589744,4403.589743589744,4100.512820512821,4229.2307692307695
94216,75.0,0.0,374.0,4497.435897435898,4175.384615384616,4358.461538461539,4826.153846153847,3774.358974358975,4214.871794871796,4255.384615384616,4116.923076923077,4395.384615384616,4098.974358974359,4227.179487179487
94216,76.0,0.0,0.0,4502.564102564103,4169.74358974359,4348.205128205129,4820.512820512821,3776.9230769230776,4220.000000000001,4256.410256410257,4118.974358974359,4398.974358974359,4100.512820512821,4225.641025641026
94216,77.0,0.0,292.0,4507.179487179488,4167.6923076923085,4345.641025641026,4819.48717948718,3781.0256410256416,4209.74358974359,4249.2307692307695,4115.384615384616,4398.974358974359,4098.461538461539,4229.2307692307695
94226,78.0,0.0,492.0,4483.589743589744,4165.641025641026,4350.256410256411,4815.384615384616,3777.435897435898,4207.6923076923085,4251.794871794872,4114.358974358975,4395.384615384616,4091.2820512820517,4228.717948717949
94226,79.0,0.0,374.0,4475.384615384616,4168.205128205129,4355.384615384616,4823.076923076924,3780.512820512821,4221.538461538462,4264.102564102564,4121.538461538462,4397.948717948719,4093.333333333334,4228.205128205129
94226,80.0,0.0,0.0,4508.205128205129,4174.871794871796,4357.948717948719,4827.6923076923085,3785.6410256410263,4219.48717948718,4266.666666666667,4125.128205128206,4400.000000000001,4101.025641025642,4230.769230769231
94226,81.0,0.0,292.0,4524.102564102564,4174.358974358975,4353.333333333334,4821.538461538462,3780.0000000000005,4209.74358974359,4256.410256410257,4124.102564102564,4399.48717948718,4101.538461538462,4231.282051282052
94701,82.0,0.0,492.0,4509.2307692307695,4169.74358974359,4346.666666666667,4825.641025641026,3774.358974358975,4211.794871794872,4247.6923076923085,4124.102564102564,4400.512820512821,4095.8974358974365,4228.717948717949
94701,83.0,0.0,374.0,4500.512820512821,4167.6923076923085,4344.102564102564,4823.076923076924,3771.794871794872,4215.8974358974365,4251.282051282052,4121.538461538462,4401.538461538462,4095.8974358974365,4227.179487179487
94701,84.0,0.0,0.0,4500.000000000001,4170.256410256411,4349.2307692307695,4821.025641025642,3773.333333333334,4213.333333333334,4256.410256410257,4115.8974358974365,4401.025641025642,4099.48717948718,4229.74358974359
94701,85.0,0.0,292.0,4492.820512820514,4169.2307692307695,4351.282051282052,4821.025641025642,3774.8717948717954,4214.358974358975,4255.8974358974365,4116.923076923077,4403.589743589744,4096.410256410257,4229.74358974359
94701,86.0,0.0,492.0,4486.666666666667,4163.589743589744,4342.564102564103,4812.820512820514,3772.820512820513,4221.025641025642,4255.384615384616,4122.051282051282,4405.641025641026,4091.2820512820517,4227.179487179487
