timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1607519022.988,124.512,7.324,-847.656,33.691,-214.355,0
1607519022.992,-289.551,201.172,301.758,-83.008,100.586,0
1607519022.996,-299.316,195.312,-886.230,-74.219,352.539,0
1607519023.000,126.953,-30.273,-84.473,65.430,16.113,0
1607519023.004,398.438,-143.066,-1000.000,123.047,-230.957,0
1607519023.006,171.387,1.465,-861.816,48.828,-308.105,0
1607519023.010,-260.742,231.445,305.176,-62.500,93.750,0
1607519023.014,-321.777,210.449,-847.168,-49.316,446.289,0
1607519023.018,82.031,-32.715,-24.414,68.848,45.898,0
1607519023.022,398.438,-148.438,-1000.000,128.906,-267.090,0
1607519023.026,229.492,-30.273,-959.961,65.918,-284.668,0
1607519023.030,-224.121,195.312,104.004,-66.406,54.688,0
1607519023.033,-355.957,193.359,-827.148,-89.844,402.832,0
1607519023.037,17.578,-18.066,88.867,22.949,75.195,0
1607519023.041,372.070,-144.531,-990.723,105.469,-208.008,0
1607519023.045,270.508,-57.617,-1000.000,72.754,-213.379,0
1607519023.049,-170.410,170.898,-123.047,-44.434,20.996,0
1607519023.050,-369.141,244.141,-801.270,-96.191,426.270,0
1607519023.054,-44.922,31.250,329.102,12.207,175.781,0
1607519023.058,352.051,-161.621,-927.246,126.465,-244.629,0
1607519023.062,319.336,-82.031,-1000.000,96.191,-321.777,0
1607519023.066,-107.422,155.762,-171.387,-41.504,-97.168,0
1607519023.070,-375.488,239.746,-815.918,-97.168,378.906,0
1607519023.074,-96.680,25.879,348.633,1.465,219.238,0
1607519023.077,326.660,-173.340,-915.527,100.586,-212.402,0
1607519023.081,343.262,-96.191,-1000.000,81.055,-311.523,0
1607519023.085,-44.922,127.441,-306.641,-20.020,-140.625,0
1607519023.089,-348.145,254.395,-918.457,-87.891,350.586,0
1607519023.093,-137.207,91.309,665.527,-7.324,295.898,0
1607519023.096,281.738,-133.789,-639.648,101.074,-140.137,0
1607519023.100,369.629,-116.211,-1000.000,103.027,-275.391,0
1607519023.104,19.531,96.680,-519.531,-10.254,-195.312,0
1607519023.108,-364.258,261.230,870.117,-109.375,286.621,0
1607519023.112,-215.332,131.836,828.613,-41.016,353.027,0
1607519023.116,254.883,-122.559,-500.488,92.285,-110.840,0
1607519023.120,399.414,-171.387,-1000.000,111.328,-302.734,0
1607519023.123,66.406,55.176,-537.109,3.418,-227.051,0
1607519023.127,-329.590,268.066,803.223,-90.332,266.602,0
