timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker01610304746.110125,-23.92578125,33.203125,-317.3828125,-800.29296875,57.6171875
1610304746.1140313,-12.20703125,32.2265625,-613.28125,420.41015625,62.5
1610304746.1179376,41.9921875,29.78515625,59.5703125,-893.06640625,45.8984375
1610304746.1218438,73.73046875,36.1328125,645.01953125,-985.83984375,-40.0390625
1610304746.12575,28.3203125,36.62109375,409.66796875,198.73046875,-25.390625
1610304746.1296563,-15.13671875,34.1796875,-457.51953125,-825.68359375,-20.5078125
1610304746.1335626,-7.8125,43.9453125,-773.92578125,583.0078125,-6.8359375
1610304746.1374688,59.5703125,57.6171875,-52.734375,-702.63671875,50.29296875
1610304746.141375,99.609375,54.19921875,504.39453125,-1000.0,0.48828125
1610304746.1452813,40.0390625,45.41015625,110.83984375,19.53125,-4.8828125
1610304746.1491876,-14.6484375,43.9453125,-445.3125,-855.95703125,7.8125
1610304746.1530938,-2.44140625,41.9921875,-546.38671875,726.5625,-13.18359375
1610304746.155125,45.41015625,36.1328125,-189.453125,-523.92578125,-15.625
1610304746.1590312,76.171875,34.66796875,510.25390625,-1000.0,48.33984375
1610304746.1629374,39.0625,35.15625,695.3125,-83.49609375,86.9140625
1610304746.1668437,-10.7421875,31.73828125,-17.578125,-899.4140625,22.4609375
1610304746.17075,-15.13671875,36.1328125,-571.77734375,874.51171875,14.6484375
1610304746.1746562,22.94921875,36.1328125,-290.52734375,-303.7109375,73.73046875
1610304746.1785624,74.21875,28.3203125,280.76171875,-1000.0,-13.18359375
1610304746.1824687,54.6875,38.0859375,523.92578125,-183.59375,-74.21875
1610304746.186375,-7.32421875,39.0625,-199.70703125,-953.61328125,-18.5546875
1610304746.1902812,-29.296875,22.4609375,-827.63671875,990.72265625,-5.859375
1610304746.1941874,16.6015625,28.3203125,-283.203125,-109.86328125,61.5234375
1610304746.1980937,73.73046875,34.66796875,387.6953125,-1000.0,104.98046875
1610304746.200125,55.6640625,26.3671875,553.7109375,-292.48046875,53.7109375
1610304746.2040312,4.8828125,27.34375,120.60546875,974.12109375,22.94921875
1610304746.2079375,-16.11328125,29.296875,-359.86328125,-914.0625,29.78515625
1610304746.2118437,15.625,30.2734375,-304.19921875,54.19921875,51.7578125
1610304746.21575,80.56640625,39.55078125,237.79296875,-1000.0,84.47265625
1610304746.2196562,69.82421875,38.57421875,573.2421875,-434.5703125,64.94140625
1610304746.2235625,-5.37109375,26.85546875,97.16796875,854.4921875,-9.765625
1610304746.2274687,-26.85546875,20.01953125,-549.8046875,-855.46875,-4.39453125
1610304746.231375,10.25390625,27.34375,-622.0703125,165.0390625,68.84765625
1610304746.2352812,68.359375,35.15625,120.60546875,-1000.0,27.34375
1610304746.2391875,71.2890625,34.1796875,705.078125,-606.4453125,18.5546875
1610304746.2430937,6.8359375,32.2265625,272.94921875,680.6640625,10.25390625
1610304746.245125,-18.06640625,35.15625,-343.26171875,-817.3828125,12.6953125
1610304746.2490313,9.27734375,38.0859375,-354.00390625,276.85546875,26.3671875
1610304746.2529376,62.98828125,40.0390625,145.99609375,-1000.0,19.04296875
1610304746.2568438,74.70703125,39.55078125,495.60546875,-786.62109375,69.3359375
1610304746.26075,23.4375,40.0390625,279.296875,482.421875,62.98828125
1610304746.2646563,-13.18359375,33.203125,-353.515625,-800.78125,-20.99609375
1610304746.2685626,11.71875,39.0625,-623.046875,384.765625,-77.63671875
1610304746.2724688,81.54296875,48.828125,-277.34375,-933.10546875,-79.58984375
1610304746.276375,76.66015625,33.203125,221.6796875,-945.80078125,-24.4140625
1610304746.2802813,-1.953125,22.4609375,369.62890625,253.41796875,-34.1796875
1610304746.2841876,-29.296875,26.85546875,-230.95703125,-813.4765625,-87.890625
1610304746.2880938,-6.34765625,20.01953125,-461.42578125,520.99609375,31.73828125
1610304746.290125,43.9453125,15.13671875,88.37890625,-787.59765625,119.140625
1610304746.2940311,84.9609375,37.109375,631.8359375,-1000.0,90.33203125
1610304746.2979374,46.38671875,54.6875,513.18359375,79.58984375,62.01171875
1610304746.3018436,-6.8359375,50.29296875,-136.23046875,-839.84375,35.15625
1610304746.30575,-12.6953125,38.57421875,-392.578125,662.109375,34.1796875
1610304746.3096561,35.15625,30.2734375,-72.265625,-612.79296875,57.6171875
1610304746.3135624,75.68359375,29.296875,315.91796875,-1000.0,43.45703125
1610304746.3174686,28.3203125,32.71484375,70.80078125,-59.08203125,-36.62109375
1610304746.321375,-16.6015625,33.69140625,-358.3984375,-881.8359375,-45.41015625
1610304746.3252811,-5.37109375,38.0859375,-398.4375,802.734375,-32.2265625
1610304746.3291874,44.43359375,40.52734375,-166.50390625,-401.3671875,-11.23046875
1610304746.3330936,98.6328125,36.1328125,395.5078125,-1000.0,37.109375
1610304746.335125,53.22265625,28.80859375,610.3515625,-160.64453125,17.08984375
1610304746.3390312,-14.6484375,29.78515625,125.9765625,-934.5703125,11.71875
1610304746.3429375,-17.578125,37.59765625,-393.5546875,941.89453125,8.30078125
1610304746.3468437,34.66796875,38.57421875,-249.0234375,-186.03515625,-21.484375
1610304746.35075,101.07421875,41.50390625,386.23046875,-1000.0,19.53125
