timestamp,cnt,inerpolated,raw_cq,af3,f7,f3,fc5,t7,p7,o1,o2,p8,t8,fc6,f4,f8,af4,gyrox,gyroy,epoc_timestamp,epoc_es_timestamp,func_id,func_value,marker,sync_signal
1126894,26.0,0.0,0.0,4357.435897435898,4170.256410256411,4340.512820512821,4813.846153846154,3790.2564102564106,4224.102564102564,4256.410256410257,4131.282051282052,4435.8974358974365,4091.2820512820517,4307.179487179487,4315.8974358974365,4449.743589743591,4329.2307692307695,1681.0,1683.0,1128.542,1089.498779296875,0.0,0.0,0.0,0.0
1126895,27.0,0.0,0.0,4339.48717948718,4167.179487179487,4339.48717948718,4805.641025641026,3791.2820512820517,4223.076923076924,4253.846153846154,4109.74358974359,4415.8974358974365,4084.615384615385,4299.48717948718,4313.333333333334,4433.846153846154,4320.000000000001,1681.0,1684.0,1128.55,1089.498779296875,0.0,0.0,0.0,0.0
1126895,28.0,0.0,0.0,4349.2307692307695,4168.205128205129,4342.051282051282,4814.358974358975,3790.2564102564106,4222.051282051282,4250.769230769231,4088.717948717949,4397.435897435898,4084.1025641025644,4298.974358974359,4313.846153846154,4436.923076923077,4330.256410256411,1682.0,1683.0,1128.558,1089.498779296875,0.0,0.0,0.0,0.0
1126895,29.0,0.0,0.0,4373.333333333334,4177.948717948719,4352.820512820514,4827.6923076923085,3792.820512820513,4225.128205128206,4255.8974358974365,4101.538461538462,4413.846153846154,4094.358974358975,4314.358974358975,4319.48717948718,4468.717948717949,4357.948717948719,1680.0,1683.0,1128.565,1089.498779296875,0.0,0.0,0.0,0.0
1126895,30.0,0.0,0.0,4369.743589743591,4177.948717948719,4353.846153846154,4824.615384615386,3794.8717948717954,4224.102564102564,4257.435897435898,4112.820512820514,4423.589743589744,4096.410256410257,4313.333333333334,4316.923076923077,4471.282051282052,4358.461538461539,1682.0,1683.0,1128.574,1089.498779296875,0.0,0.0,0.0,0.0
1126896,31.0,0.0,0.0,4351.282051282052,4169.74358974359,4338.974358974359,4815.384615384616,3791.2820512820517,4220.512820512821,4248.205128205129,4091.7948717948725,4398.974358974359,4086.666666666667,4295.384615384616,4305.641025641026,4440.512820512821,4341.025641025642,1680.0,1682.0,1128.581,1089.498779296875,0.0,0.0,0.0,0.0
1126896,32.0,0.0,0.0,4344.615384615385,4166.153846153847,4331.794871794872,4810.256410256411,3787.692307692308,4224.615384615385,4243.076923076924,4074.358974358975,4379.48717948718,4078.461538461539,4282.051282051282,4303.589743589744,4426.666666666667,4335.8974358974365,1681.0,1682.0,1128.59,1089.498779296875,0.0,0.0,0.0,0.0
1126896,33.0,0.0,0.0,4346.153846153847,4166.666666666667,4339.48717948718,4806.153846153847,3786.666666666667,4224.102564102564,4247.6923076923085,4098.974358974359,4394.871794871796,4083.589743589744,4286.153846153847,4315.384615384616,4431.282051282052,4338.461538461539,1681.0,1681.0,1128.598,1089.498779296875,0.0,0.0,0.0,0.0
1126896,34.0,0.0,0.0,4350.256410256411,4169.2307692307695,4343.076923076924,4811.794871794872,3785.1282051282055,4213.846153846154,4246.666666666667,4117.435897435898,4409.743589743591,4090.7692307692314,4299.48717948718,4316.923076923077,4435.384615384616,4343.589743589744,1680.0,1682.0,1128.604,1089.498779296875,0.0,0.0,0.0,0.0
1126897,35.0,0.0,0.0,4356.410256410257,4172.307692307693,4337.948717948719,4818.974358974359,3786.666666666667,4216.923076923077,4242.051282051282,4101.538461538462,4406.666666666667,4088.205128205129,4300.512820512821,4304.102564102564,4442.051282051282,4349.2307692307695,1681.0,1681.0,1128.612,1089.498779296875,0.0,0.0,0.0,0.0
1126897,36.0,0.0,0.0,4360.000000000001,4170.769230769231,4338.974358974359,4816.923076923077,3787.692307692308,4224.615384615385,4247.179487179487,4096.923076923077,4410.769230769231,4088.205128205129,4297.435897435898,4301.025641025642,4450.256410256411,4350.256410256411,1680.0,1682.0,1128.62,1089.498779296875,0.0,0.0,0.0,0.0
1126898,37.0,0.0,0.0,4362.051282051282,4169.2307692307695,4346.666666666667,4818.974358974359,3785.1282051282055,4216.923076923077,4255.384615384616,4110.769230769231,4419.48717948718,4094.358974358975,4306.153846153847,4312.307692307693,4454.358974358975,4354.358974358975,1680.0,1682.0,1128.628,1089.498779296875,0.0,0.0,0.0,0.0
1126898,38.0,0.0,0.0,4363.076923076924,4172.307692307693,4345.128205128206,4820.512820512821,3786.666666666667,4213.333333333334,4253.846153846154,4108.205128205129,4412.820512820514,4092.307692307693,4310.256410256411,4313.333333333334,4453.846153846154,4357.948717948719,1680.0,1683.0,1128.636,1089.498779296875,0.0,0.0,0.0,0.0
1126899,39.0,0.0,0.0,4357.948717948719,4171.794871794872,4335.384615384616,4814.871794871796,3792.820512820513,4225.128205128206,4247.6923076923085,4101.538461538462,4405.641025641026,4085.1282051282055,4301.538461538462,4308.205128205129,4450.769230769231,4351.282051282052,1681.0,1682.0,1128.643,1089.498779296875,0.0,0.0,0.0,0.0
1126899,40.0,0.0,0.0,4348.205128205129,4166.666666666667,4328.717948717949,4813.846153846154,3795.8974358974365,4234.871794871796,4248.205128205129,4101.538461538462,4406.666666666667,4086.666666666667,4294.358974358975,4306.153846153847,4441.538461538462,4344.102564102564,1680.0,1683.0,1128.651,1089.498779296875,0.0,0.0,0.0,0.0
1126899,41.0,0.0,0.0,4346.153846153847,4166.666666666667,4327.179487179487,4813.333333333334,3791.7948717948725,4232.820512820514,4252.307692307693,4100.000000000001,4404.615384615385,4087.692307692308,4294.358974358975,4305.128205128206,4431.794871794872,4345.128205128206,1681.0,1684.0,1128.659,1089.498779296875,0.0,0.0,0.0,0.0
1127014,42.0,0.0,0.0,4357.435897435898,4170.256410256411,4332.820512820514,4810.769230769231,3786.1538461538466,4223.589743589744,4253.333333333334,4098.974358974359,4401.538461538462,4086.1538461538466,4297.435897435898,4307.179487179487,4436.923076923077,4351.794871794872,1682.0,1683.0,1128.667,1089.6239013671875,0.0,0.0,0.0,0.0
1127014,43.0,0.0,0.0,4361.025641025642,4169.74358974359,4338.974358974359,4816.410256410257,3785.6410256410263,4211.282051282052,4247.6923076923085,4097.435897435898,4402.564102564103,4088.205128205129,4295.8974358974365,4307.179487179487,4446.666666666667,4356.410256410257,1681.0,1684.0,1128.676,1089.6239013671875,0.0,0.0,0.0,0.0
1127015,44.0,0.0,0.0,4350.769230769231,4167.179487179487,4336.410256410257,4815.8974358974365,3787.1794871794878,4205.641025641026,4242.564102564103,4109.2307692307695,4409.743589743591,4087.1794871794878,4292.307692307693,4307.6923076923085,4446.153846153847,4353.846153846154,1682.0,1683.0,1128.683,1089.6239013671875,0.0,0.0,0.0,0.0
1127015,45.0,0.0,0.0,4346.153846153847,4166.153846153847,4330.256410256411,4804.615384615386,3782.564102564103,4207.6923076923085,4243.076923076924,4114.358974358975,4410.256410256411,4082.0512820512827,4295.384615384616,4310.256410256411,4438.974358974359,4351.794871794872,1681.0,1684.0,1128.691,1089.6239013671875,0.0,0.0,0.0,0.0
1127015,46.0,0.0,0.0,4350.256410256411,4163.589743589744,4328.205128205129,4803.076923076924,3778.461538461539,4207.179487179487,4241.538461538462,4087.1794871794878,4392.820512820514,4078.9743589743593,4300.000000000001,4306.153846153847,4438.461538461539,4354.871794871796,1682.0,1683.0,1128.699,1089.6239013671875,0.0,0.0,0.0,0.0
1127016,47.0,0.0,0.0,4348.205128205129,4159.48717948718,4325.641025641026,4806.666666666667,3779.48717948718,4208.205128205129,4239.48717948718,4071.2820512820517,4382.564102564103,4075.8974358974365,4293.846153846154,4301.025641025642,4434.358974358975,4347.6923076923085,1681.0,1683.0,1128.707,1089.6239013671875,0.0,0.0,0.0,0.0
1127016,48.0,0.0,0.0,4336.923076923077,4154.871794871796,4316.923076923077,4801.025641025642,3781.0256410256416,4216.410256410257,4240.512820512821,4086.666666666667,4386.666666666667,4069.7435897435903,4278.974358974359,4297.948717948719,4416.410256410257,4331.282051282052,1682.0,1684.0,1128.714,1089.6239013671875,0.0,0.0,0.0,0.0
1127016,49.0,0.0,0.0,4333.846153846154,4153.846153846154,4313.846153846154,4798.461538461539,3781.538461538462,4224.102564102564,4242.564102564103,4091.2820512820517,4385.128205128206,4068.205128205129,4273.846153846154,4295.8974358974365,4405.641025641026,4331.282051282052,1681.0,1684.0,1128.724,1089.6239013671875,0.0,0.0,0.0,0.0
1127016,50.0,0.0,0.0,4343.076923076924,4160.000000000001,4317.948717948719,4800.000000000001,3785.1282051282055,4224.102564102564,4246.153846153847,4079.48717948718,4383.076923076924,4077.435897435898,4283.589743589744,4297.948717948719,4417.435897435898,4345.128205128206,1681.0,1684.0,1128.73,1089.6239013671875,0.0,0.0,0.0,0.0
1127016,51.0,0.0,0.0,4347.6923076923085,4165.128205128206,4321.025641025642,4803.076923076924,3787.1794871794878,4214.358974358975,4252.820512820514,4081.0256410256416,4390.769230769231,4082.564102564103,4291.282051282052,4303.076923076924,4429.2307692307695,4352.307692307693,1680.0,1684.0,1128.737,1089.6239013671875,0.0,0.0,0.0,0.0
1127017,52.0,0.0,0.0,4344.615384615385,4166.666666666667,4325.641025641026,4806.666666666667,3783.589743589744,4203.589743589744,4255.8974358974365,4096.923076923077,4400.512820512821,4080.0000000000005,4289.74358974359,4308.717948717949,4431.794871794872,4353.846153846154,1681.0,1684.0,1128.745,1089.6239013671875,0.0,0.0,0.0,0.0
1127017,53.0,0.0,0.0,4348.717948717949,4162.564102564103,4328.205128205129,4804.102564102564,3783.076923076924,4203.589743589744,4250.769230769231,4113.846153846154,4407.6923076923085,4078.461538461539,4288.205128205129,4308.717948717949,4434.871794871796,4354.358974358975,1681.0,1684.0,1128.753,1089.6239013671875,0.0,0.0,0.0,0.0
1127017,54.0,0.0,0.0,4354.871794871796,4163.076923076924,4327.6923076923085,4800.512820512821,3784.615384615385,4212.820512820514,4246.153846153847,4105.128205128206,4402.051282051282,4078.461538461539,4290.769230769231,4305.641025641026,4431.282051282052,4351.794871794872,1681.0,1684.0,1128.761,1089.6239013671875,0.0,0.0,0.0,0.0
1127017,55.0,0.0,0.0,4344.615384615385,4166.153846153847,4328.717948717949,4803.076923076924,3784.1025641025644,4217.948717948719,4247.179487179487,4084.1025641025644,4389.2307692307695,4076.9230769230776,4290.769230769231,4303.589743589744,4419.48717948718,4350.256410256411,1680.0,1685.0,1128.769,1089.6239013671875,0.0,0.0,0.0,0.0
1127017,56.0,0.0,0.0,4337.435897435898,4159.48717948718,4324.102564102564,4799.48717948718,3783.589743589744,4208.717948717949,4249.74358974359,4086.1538461538466,4388.717948717949,4073.8461538461543,4284.615384615385,4303.589743589744,4414.358974358975,4345.641025641026,1681.0,1684.0,1128.776,1089.6239013671875,0.0,0.0,0.0,0.0
1127017,57.0,0.0,0.0,4343.589743589744,4153.333333333334,4314.871794871796,4792.307692307693,3782.564102564103,4204.615384615385,4252.820512820514,4093.333333333334,4392.820512820514,4071.2820512820517,4278.461538461539,4306.153846153847,4413.333333333334,4338.974358974359,1681.0,1684.0,1128.784,1089.6239013671875,0.0,0.0,0.0,0.0
1127145,58.0,0.0,0.0,4340.512820512821,4155.8974358974365,4311.282051282052,4796.410256410257,3782.564102564103,4220.512820512821,4249.74358974359,4082.0512820512827,4385.641025641026,4068.717948717949,4275.384615384616,4305.641025641026,4405.128205128206,4338.461538461539,1681.0,1684.0,1128.792,1089.7490234375,0.0,0.0,0.0,0.0
1127146,59.0,0.0,0.0,4335.8974358974365,4159.48717948718,4313.333333333334,4798.461538461539,3784.1025641025644,4225.641025641026,4244.102564102564,4075.3846153846157,4378.974358974359,4069.7435897435903,4273.333333333334,4303.589743589744,4401.025641025642,4342.051282051282,1680.0,1684.0,1128.8,1089.7490234375,0.0,0.0,0.0,0.0
1127146,60.0,0.0,0.0,4351.794871794872,4164.102564102564,4323.589743589744,4796.410256410257,3785.1282051282055,4209.2307692307695,4250.769230769231,4091.2820512820517,4393.333333333334,4077.9487179487187,4282.564102564103,4309.2307692307695,4421.538461538462,4355.8974358974365,1682.0,1684.0,1128.809,1089.7490234375,0.0,0.0,0.0,0.0
1127147,61.0,0.0,0.0,4367.6923076923085,4171.794871794872,4334.358974358975,4806.153846153847,3782.0512820512827,4199.48717948718,4256.410256410257,4102.564102564103,4410.256410256411,4084.615384615385,4301.538461538462,4315.8974358974365,4446.153846153847,4373.333333333334,1682.0,1684.0,1128.815,1089.7490234375,0.0,0.0,0.0,0.0
1127147,62.0,0.0,0.0,4355.384615384616,4169.74358974359,4327.6923076923085,4808.717948717949,3781.538461538462,4205.128205128206,4248.205128205129,4098.974358974359,4402.564102564103,4080.0000000000005,4301.025641025642,4311.282051282052,4439.48717948718,4369.743589743591,1681.0,1686.0,1128.823,1089.7490234375,0.0,0.0,0.0,0.0
1127148,63.0,0.0,0.0,4337.948717948719,4164.615384615385,4317.435897435898,4799.48717948718,3784.615384615385,4210.769230769231,4243.589743589744,4088.717948717949,4385.641025641026,4072.820512820513,4281.538461538462,4301.025641025642,4419.48717948718,4352.307692307693,1683.0,1684.0,1128.831,1089.7490234375,0.0,0.0,0.0,0.0
1127148,64.0,0.0,475.0,4343.076923076924,4167.6923076923085,4320.000000000001,4801.025641025642,3784.615384615385,4213.846153846154,4245.128205128206,4082.0512820512827,4385.128205128206,4075.3846153846157,4284.102564102564,4303.589743589744,4421.538461538462,4352.820512820514,1681.0,1686.0,1128.839,1089.7490234375,0.0,0.0,0.0,0.0
