timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1610554659.186,-207.031,31.250,27.832,-32.715,-142.090,0
1610554659.190,145.996,21.484,-5.859,17.578,-82.520,0
1610554659.193,360.840,25.879,11.230,55.176,-44.434,0
1610554659.197,164.551,26.855,25.391,23.926,-32.715,0
1610554659.201,-184.570,26.367,25.879,-26.367,-75.684,0
1610554659.205,-221.680,24.414,27.832,-6.348,-143.555,0
1610554659.209,125.488,22.949,20.508,41.504,-112.305,0
1610554659.226,340.332,21.484,16.113,16.113,-21.484,0
1610554659.230,153.320,30.762,20.996,26.367,-14.160,0
1610554659.234,-129.883,42.969,41.016,14.648,-65.430,0
1610554659.238,-181.641,30.273,30.762,-13.184,-130.371,0
1610554659.242,58.105,11.719,6.836,28.809,-111.328,0
1610554659.246,327.148,10.254,5.371,43.457,-31.250,0
1610554659.250,253.418,21.973,13.184,29.785,-9.766,0
1610554659.253,-171.875,38.574,12.207,15.137,-24.902,0
1610554659.257,-378.418,38.574,23.438,4.883,-81.055,0
1610554659.261,-100.586,22.461,43.457,19.531,-69.336,0
1610554659.265,217.773,16.113,25.879,21.484,-5.371,0
1610554659.269,194.824,29.297,21.484,42.969,33.691,0
1610554659.271,-167.969,30.762,35.645,16.602,10.254,0
1610554659.275,-382.324,20.508,32.715,-37.598,-61.523,0
1610554659.279,-144.531,30.762,24.414,34.180,-58.105,0
1610554659.283,227.051,32.715,23.926,98.145,84.961,0
1610554659.287,200.684,20.996,17.578,56.152,159.668,0
1610554659.291,-125.488,29.785,7.324,12.207,75.684,0
1610554659.295,-375.000,39.062,26.367,-12.207,-15.625,0
1610554659.298,-183.105,24.902,31.250,-25.391,-24.414,0
1610554659.302,171.387,26.367,28.809,9.277,79.590,0
1610554659.306,199.707,31.738,27.344,8.301,104.004,0
1610554659.310,-70.312,32.227,21.484,-44.434,40.039,0
1610554659.314,-371.582,37.109,25.879,-44.434,-7.812,0
1610554659.317,-198.242,31.250,31.738,-24.902,-56.641,0
1610554659.321,183.594,21.484,16.602,23.926,-2.930,0
1610554659.325,273.926,25.879,15.625,72.754,89.844,0
1610554659.329,2.441,32.715,36.621,33.691,61.035,0
1610554659.333,-338.867,31.250,30.273,-1.465,-61.523,0
1610554659.337,-174.316,39.551,31.250,41.504,-78.613,0
1610554659.341,244.141,37.109,34.180,79.102,52.734,0
1610554659.344,389.160,20.996,9.766,70.312,151.367,0
1610554659.348,42.480,23.926,5.859,50.781,149.902,0
1610554659.352,-308.105,24.414,27.832,20.020,47.852,0
1610554659.356,-156.738,18.066,31.738,21.973,62.988,0
1610554659.360,192.871,13.184,10.254,53.223,213.867,0
1610554659.362,399.902,22.949,9.277,81.055,296.875,0
1610554659.366,169.434,36.133,20.996,78.125,300.293,0
1610554659.370,-332.031,30.273,7.812,10.742,207.031,0
1610554659.374,-327.637,25.391,5.859,-34.668,124.023,0
1610554659.378,144.531,37.109,26.855,28.320,180.176,0
1610554659.382,427.734,39.551,28.809,62.988,286.621,0
1610554659.386,206.543,23.926,11.230,14.648,276.367,0
1610554659.389,-187.012,19.043,17.578,-31.738,143.066,0
1610554659.393,-269.043,21.973,22.949,-38.574,25.879,0
1610554659.397,17.090,29.297,6.836,3.906,76.660,0
1610554659.401,297.852,29.785,-3.418,48.828,214.355,0
1610554659.405,218.750,37.109,15.137,52.734,230.957,0
1610554659.405,-203.125,45.898,34.180,17.578,133.789,0
1610554659.409,-351.562,42.480,36.133,-16.113,28.809,0
1610554659.413,-7.812,39.551,18.555,35.645,23.926,0
1610554659.417,354.004,32.227,12.695,67.871,103.516,0
1610554659.421,288.086,45.410,20.996,25.879,108.398,0
1610554659.425,-105.957,65.918,27.344,0.977,-7.812,0
1610554659.429,-318.359,50.293,24.902,-26.855,-118.164,0
1610554659.432,-30.762,28.809,20.508,-22.461,-133.789,0
1610554659.436,376.465,28.809,17.090,22.461,-11.719,0
1610554659.440,392.578,36.621,20.508,12.207,56.641,0
1610554659.444,-17.090,42.969,34.180,-20.996,-30.762,0
1610554659.448,-389.648,53.711,39.062,-16.602,-149.414,0
1610554659.450,-157.715,49.316,28.320,27.344,-150.879,0
1610554659.454,270.996,29.297,9.277,59.570,-30.273,0
1610554659.458,304.199,28.320,5.371,30.273,18.555,0
1610554659.462,-102.539,37.598,29.785,-11.719,-31.738,0
1610554659.466,-449.707,40.527,35.645,-37.109,-117.188,0
1610554659.470,-144.531,50.293,30.762,-0.977,-108.887,0
1610554659.474,384.277,43.945,21.973,40.039,-20.996,0
1610554659.477,509.277,35.645,19.043,14.648,13.184,0
1610554659.481,95.703,43.945,40.039,-42.969,-71.777,0
1610554659.485,-388.184,44.922,45.410,-58.105,-168.457,0
1610554659.489,-314.941,35.156,22.949,-13.184,-191.406,0
1610554659.493,148.926,29.297,8.789,36.133,-109.375,0
1610554659.495,349.609,30.762,20.020,63.965,-20.996,0
1610554659.499,19.043,25.879,27.832,46.387,-65.918,0
1610554659.503,-405.273,40.527,31.738,-23.438,-155.762,0
1610554659.507,-270.020,52.734,21.484,-69.336,-197.266,0
1610554659.511,286.133,37.109,16.602,-6.836,-128.418,0
1610554659.515,459.473,33.691,23.438,41.504,-70.312,0
1610554659.519,169.922,55.664,40.527,23.926,-102.051,0
1610554659.522,-194.824,67.383,56.152,13.184,-152.344,0
1610554659.526,-246.094,52.734,55.176,4.395,-123.535,0
1610554659.530,167.969,43.457,49.316,51.758,-140.137,0
1610554659.534,481.445,50.781,51.758,59.082,-158.203,0
1610554659.538,342.285,56.641,58.105,17.090,-146.973,0
1610554659.540,-206.543,56.152,51.270,-14.160,-81.543,0
1610554659.544,-358.887,64.453,52.734,-11.719,-97.656,0
1610554659.548,106.445,68.359,50.781,37.109,-111.816,0
1610554659.552,475.586,48.828,41.504,52.734,-30.273,0
1610554659.556,300.781,46.387,46.875,31.738,-53.711,0
1610554659.560,-198.242,70.312,63.965,29.785,-63.477,0
1610554659.564,-441.895,72.266,58.105,54.199,-28.320,0
1610554659.567,16.602,52.246,35.156,71.777,-31.250,0
1610554659.571,406.250,51.758,32.227,90.332,-62.500,0
1610554659.575,224.121,60.059,50.781,131.836,-95.703,0
1610554659.579,-247.070,64.941,76.660,83.496,-73.730,0
1610554659.583,-512.695,73.730,76.660,7.324,-112.793,0
1610554659.587,-138.184,76.172,57.129,19.531,-113.770,0
1610554659.591,363.770,69.824,40.039,81.543,-41.504,0
1610554659.595,294.434,71.777,37.598,88.379,-29.297,0
1610554659.599,-186.523,79.590,52.246,17.090,11.230,0
1610554659.603,-471.680,89.844,74.219,-37.109,-30.273,0
1610554659.607,-148.438,75.684,72.754,-22.949,-92.773,0
1610554659.611,421.875,51.758,52.246,20.508,-8.301,0
1610554659.614,472.168,55.176,38.574,19.531,1.465,0
1610554659.618,-59.082,69.336,38.086,-10.742,-63.477,0
1610554659.622,-442.383,77.637,45.410,-26.367,-53.223,0
1610554659.626,-133.789,73.242,48.340,15.625,-10.742,0
1610554659.630,401.367,53.711,45.410,62.500,-41.016,0
1610554659.646,520.996,43.945,39.551,62.500,-86.426,0
1610554659.650,27.832,54.688,52.734,38.086,-41.016,0
1610554659.654,-433.594,61.035,65.430,-11.230,-62.012,0
1610554659.658,-242.676,57.617,68.359,2.441,-92.773,0
1610554659.662,266.602,51.758,54.688,77.637,0.000,0
1610554659.666,461.914,45.898,27.832,80.078,17.090,0
1610554659.670,47.852,51.758,39.062,-8.301,55.664,0
1610554659.673,-457.520,60.059,61.523,-52.734,58.594,0
1610554659.677,-425.293,58.594,65.430,-34.668,44.922,0
1610554659.681,144.531,50.293,56.641,25.879,21.973,0
1610554659.685,553.223,39.062,34.668,81.543,-46.875,0
1610554659.689,183.105,47.852,35.645,45.898,7.324,0
1610554659.705,-391.113,60.547,51.270,-14.648,28.809,0
1610554659.709,-417.480,53.711,48.340,-10.742,14.160,0
1610554659.713,135.742,48.828,49.316,15.625,7.812,0
1610554659.717,502.441,57.129,54.688,28.809,23.438,0
1610554659.721,248.047,44.434,44.922,4.883,49.805,0
1610554659.725,-384.766,31.738,51.270,-51.270,-32.715,0
1610554659.729,-484.375,38.574,49.316,-60.059,-20.020,0
1610554659.732,111.328,38.574,30.762,-7.812,13.672,0
1610554659.736,518.066,37.598,27.344,25.391,3.906,0
1610554659.740,319.336,39.551,23.926,17.090,-13.184,0
1610554659.744,-231.934,45.410,50.781,-11.230,-52.734,0
1610554659.748,-446.289,39.551,57.617,-41.504,44.434,0
1610554659.735,101.562,25.879,33.203,-32.715,56.152,0
1610554659.739,573.242,33.691,23.438,11.230,-19.043,0
1610554659.743,382.812,41.504,16.602,-7.812,-26.367,0
1610554659.747,-115.234,50.781,38.086,-40.039,-10.254,0
1610554659.751,-363.770,61.523,65.918,-21.484,-32.715,0
1610554659.755,28.809,41.992,53.223,0.000,-33.691,0
1610554659.759,520.996,13.184,15.137,20.508,-42.480,0
1610554659.762,458.984,11.230,8.301,32.715,-93.750,0
1610554659.766,-81.055,28.320,34.180,-5.859,-93.262,0
1610554659.770,-427.734,44.434,46.387,-73.730,-45.898,0
1610554659.774,-56.152,40.039,33.691,-42.969,23.438,0
1610554659.778,487.305,26.855,26.367,17.090,25.879,0
1610554659.780,492.676,28.320,20.508,-3.906,-15.137,0
1610554659.784,-20.996,35.645,41.504,-11.230,21.484,0
1610554659.788,-512.207,38.086,78.125,-30.273,27.832,0
1610554659.792,-293.457,40.527,78.125,-31.250,-25.879,0
1610554659.796,341.309,42.480,62.012,29.785,-44.434,0
1610554659.800,453.125,32.227,50.293,57.129,-44.922,0
1610554659.804,-20.020,37.109,56.641,32.227,22.461,0
1610554659.807,-451.660,49.316,78.125,12.207,50.293,0
1610554659.811,-259.766,44.434,85.938,16.602,36.621,0
1610554659.815,393.066,29.785,71.777,40.039,31.250,0
1610554659.819,659.668,21.973,51.270,49.805,-3.418,0
1610554659.823,187.500,36.621,54.688,1.953,-6.348,0
1610554659.827,-425.293,46.875,69.336,-45.898,15.137,0
1610554659.831,-297.363,43.457,79.102,-24.902,0.977,0
1610554659.835,367.188,34.180,74.707,52.734,-8.301,0
1610554659.839,665.527,25.391,54.688,82.520,-1.465,0
1610554659.843,316.895,32.227,55.176,2.441,20.996,0
1610554659.847,-287.598,44.922,70.801,-50.293,14.648,0
1610554659.851,-310.547,47.852,60.059,-18.066,-50.293,0
1610554659.854,223.633,37.109,43.457,35.645,-59.570,0
1610554659.858,537.598,28.809,56.152,48.340,52.246,0
1610554659.862,226.562,36.621,51.758,-7.324,18.555,0
1610554659.866,-425.293,52.734,52.246,-53.711,-27.344,0
1610554659.870,-586.426,61.523,78.125,-41.992,-11.230,0
1610554659.870,-93.262,49.316,66.895,17.578,-6.836,0
1610554659.874,405.273,34.180,43.457,43.457,28.809,0
1610554659.878,245.605,41.016,46.875,6.348,-51.270,0
1610554659.882,-373.047,48.340,55.176,-62.012,-18.066,0
1610554659.886,-577.148,32.715,53.711,-62.012,-12.207,0
1610554659.890,-69.824,24.414,38.086,-9.766,-49.805,0
1610554659.894,442.383,23.926,31.250,21.484,-4.883,0
1610554659.897,324.219,31.250,43.945,12.695,11.719,0
1610554659.901,-240.723,48.828,58.594,0.488,7.812,0
1610554659.905,-555.176,46.875,59.082,2.930,57.617,0
1610554659.909,-119.629,33.203,39.062,6.836,57.617,0
1610554659.913,453.125,25.391,25.391,35.156,22.949,0
1610554659.930,415.039,33.691,22.461,8.301,13.672,0
1610554659.934,-153.320,58.594,52.246,-41.504,-6.836,0
1610554659.938,-573.242,62.500,76.660,-42.969,-4.395,0
1610554659.942,-203.125,39.551,48.828,0.977,12.207,0
1610554659.946,423.340,24.414,24.414,57.617,18.066,0
1610554659.950,478.516,28.809,27.344,60.059,32.227,0
1610554659.954,-60.059,47.852,45.898,3.418,8.301,0
1610554659.957,-576.172,51.270,59.082,-51.270,-13.672,0
1610554659.961,-270.996,42.480,49.805,-18.555,27.832,0
1610554659.965,384.766,35.156,21.484,52.246,92.285,0
1610554659.969,424.316,34.668,20.508,80.078,4.883,0
1610554659.973,-18.555,41.016,36.621,17.578,-37.109,0
1610554659.975,-487.305,56.152,47.852,-55.664,68.359,0
1610554659.979,-326.172,52.734,47.363,-32.715,117.676,0
1610554659.983,340.820,37.109,17.578,-4.395,83.496,0
1610554659.987,577.148,39.062,-2.441,6.836,67.383,0
1610554659.991,127.441,50.781,15.625,-17.578,56.641,0
1610554659.995,-422.852,60.547,47.852,-31.738,4.883,0
1610554659.999,-331.543,54.688,41.016,21.973,42.480,0
1610554660.002,289.062,41.992,17.090,29.297,43.945,0
1610554660.006,593.750,39.062,17.578,22.949,35.156,0
1610554660.010,208.008,43.945,23.926,30.273,-11.719,0
1610554660.014,-420.410,53.711,41.016,-9.277,-38.574,0
1610554660.018,-422.363,52.734,50.293,-22.461,-23.926,0
1610554660.020,212.891,36.621,19.043,40.527,-19.043,0
1610554660.024,578.613,34.180,5.371,70.312,13.184,0
1610554660.028,316.895,37.598,19.531,17.578,12.695,0
1610554660.032,-312.988,35.156,33.203,-47.363,-12.207,0
1610554660.036,-459.961,41.992,40.527,-46.387,-7.812,0
1610554660.040,100.098,35.645,43.457,36.621,26.367,0
1610554660.044,526.367,23.438,29.785,59.570,65.918,0
1610554660.047,309.570,36.621,26.367,6.836,56.641,0
1610554660.051,-340.820,55.664,56.152,-16.602,22.949,0
1610554660.055,-510.254,50.781,42.480,-33.691,32.715,0
1610554660.059,74.219,38.086,18.555,-3.906,37.109,0
1610554660.063,559.570,39.062,22.461,77.148,23.926,0
1610554660.065,362.305,39.062,25.879,60.547,44.922,0
1610554660.069,-269.531,36.621,31.738,-11.719,32.715,0
1610554660.073,-552.734,41.504,31.738,-43.457,-22.949,0
1610554660.077,-85.938,31.250,31.250,26.367,-22.949,0
1610554660.081,504.395,20.020,17.090,98.633,27.344,0
1610554660.085,418.457,26.367,-4.883,44.922,-0.488,0
1610554660.089,-204.102,34.180,12.207,-47.363,-8.789,0
1610554660.092,-576.660,35.645,24.902,-74.707,-2.441,0
1610554660.096,-175.293,27.344,13.184,-25.879,-26.367,0
1610554660.100,447.754,13.184,-0.488,18.555,19.531,0
1610554660.104,446.777,10.254,-6.836,19.531,29.785,0
1610554660.108,-137.207,23.926,8.789,-30.762,1.465,99
1610554660.110,-568.359,36.621,28.320,-66.406,23.926,0
1610554660.114,-248.047,28.809,20.996,-4.395,56.152,0
1610554660.118,408.203,12.207,-5.859,46.875,21.484,0
1610554660.122,496.094,15.137,-4.395,15.625,31.250,0
1610554660.126,-43.457,25.879,9.766,-36.133,37.109,0
1610554660.130,-499.512,32.715,22.949,-65.918,-14.160,0
1610554660.134,-305.176,23.438,14.648,-14.648,-18.066,0
1610554660.137,316.895,7.812,-11.230,68.848,27.344,0
1610554660.141,491.699,6.836,-19.531,70.312,13.672,0
1610554660.145,22.949,20.020,-7.812,-27.832,-20.996,0
1610554660.149,-543.945,35.645,27.344,-77.637,5.371,0
1610554660.153,-421.387,40.527,44.922,-47.363,40.527,0
1610554660.155,249.023,20.020,11.719,6.348,12.207,0
1610554660.159,539.551,11.719,4.883,53.711,-30.762,0
1610554660.163,136.719,24.414,22.461,6.348,-30.762,0
1610554660.167,-466.797,34.668,37.109,-56.152,34.180,0
1610554660.171,-442.871,30.273,30.762,-45.410,75.684,0
1610554660.175,181.152,18.555,4.883,10.742,58.105,0
1610554660.179,546.875,19.531,4.883,57.617,15.625,0
1610554660.182,235.840,28.809,12.207,43.457,-10.254,0
1610554660.186,-401.855,41.016,32.715,-27.344,-16.602,0
1610554660.190,-493.164,36.621,22.461,-59.570,-2.441,0
1610554660.194,105.469,8.789,-9.277,-4.883,71.289,0
1610554660.198,530.762,5.371,-0.488,46.875,62.012,0
1610554660.201,250.977,21.973,9.277,20.020,31.738,0
1610554660.205,-381.836,27.832,10.742,-58.594,43.945,0
1610554660.209,-523.438,31.250,12.695,-69.824,37.109,0
1610554660.213,20.020,19.531,-1.953,-10.254,9.277,0
1610554660.217,524.902,9.766,-5.371,41.016,9.277,0
1610554660.221,357.910,13.184,6.348,49.316,66.406,0
1610554660.225,-260.742,23.438,20.508,-16.602,-1.953,0
1610554660.228,-557.617,26.855,25.879,-49.316,7.324,0
1610554660.232,-88.379,15.625,14.160,8.789,-20.996,0
1610554660.236,533.203,9.766,2.930,58.105,-74.707,0
1610554660.240,428.711,17.090,4.395,30.762,33.203,0
1610554660.244,-177.734,28.809,16.113,-47.852,42.969,0
1610554660.246,-512.695,40.039,32.227,-103.516,-72.754,0
1610554660.250,-99.121,29.297,29.297,-27.832,-104.980,0
1610554660.254,485.352,14.160,6.836,62.500,-34.668,0
1610554660.258,471.191,12.207,-3.906,43.945,37.598,0
1610554660.262,-96.191,22.949,14.648,-32.715,13.184,0
1610554660.266,-550.781,22.461,22.461,-63.477,29.297,0
1610554660.270,-283.691,10.254,14.648,-14.160,63.965,0
1610554660.273,374.512,10.254,1.465,27.832,8.789,0
1610554660.277,517.090,22.949,5.859,24.414,-12.207,0
1610554660.281,-34.668,32.227,23.438,-18.066,45.410,0
1610554660.285,-549.316,35.156,23.438,-48.828,55.664,0
1610554660.289,-332.031,34.668,21.973,0.977,36.621,0
1610554660.292,315.430,20.996,10.742,81.055,45.410,0
1610554660.296,501.465,14.160,8.301,54.199,12.695,0
1610554660.300,54.199,30.762,29.297,-41.504,-2.441,0
1610554660.304,-500.977,39.551,32.227,-78.125,15.137,0
1610554660.308,-336.426,35.645,21.973,-43.457,57.617,0
1610554660.312,349.121,24.902,4.395,43.457,62.988,0
1610554660.316,597.168,10.742,7.812,79.590,40.527,0
1610554660.319,186.523,17.578,15.137,-8.789,14.160,0
1610554660.323,-421.875,36.133,22.949,-72.266,-23.438,0
1610554660.327,-406.250,37.109,30.762,-11.719,43.457,0
1610554660.331,218.750,21.484,16.602,50.781,80.566,0
1610554660.335,552.734,18.066,7.324,36.621,0.000,0
1610554660.350,197.266,32.227,10.742,14.160,-21.973,0
1610554660.354,-417.969,45.898,27.344,-24.414,31.250,0
1610554660.358,-482.910,42.969,40.527,-32.715,22.949,0
1610554660.362,114.258,30.762,31.738,33.203,30.762,0
1610554660.366,541.016,34.180,32.227,70.312,18.555,0
1610554660.370,221.680,29.785,34.668,26.855,9.766,0
1610554660.374,-439.453,22.461,27.344,-30.762,43.945,0
1610554660.377,-528.809,24.414,16.602,-60.547,61.523,0
1610554660.381,44.434,19.043,22.949,5.371,34.180,0
1610554660.385,523.926,11.230,36.133,71.777,47.363,0
1610554660.389,331.055,18.555,35.645,56.641,41.992,0
1610554660.393,-293.457,31.250,49.316,9.277,-3.906,0
1610554660.395,-519.531,38.086,55.664,-22.461,26.367,0
1610554660.399,-18.066,31.250,30.762,-9.766,27.344,0
1610554660.403,555.176,23.926,25.391,24.414,-22.949,0
1610554660.407,426.270,25.879,30.273,26.855,18.555,0
1610554660.411,-219.238,30.762,35.156,-38.574,39.551,0
1610554660.415,-526.367,44.922,56.152,-44.434,34.180,0
1610554660.419,-103.516,45.410,50.781,47.363,93.750,0
1610554660.422,464.844,20.020,23.926,98.633,35.156,0
1610554660.426,457.031,16.113,22.461,64.453,-40.039,0
1610554660.430,-120.605,35.645,45.898,-12.695,-89.355,0
1610554660.434,-539.062,45.410,65.918,-26.367,-81.543,0
1610554660.438,-183.105,41.504,65.918,47.363,32.715,0
1610554660.440,457.031,30.762,39.062,83.496,71.777,0
1610554660.444,513.672,38.574,22.461,62.500,33.203,0
1610554660.448,-38.574,50.781,31.738,7.324,-0.488,0
1610554660.452,-487.793,41.992,45.898,-44.922,-21.973,0
1610554660.456,-226.562,39.062,56.152,10.254,6.836,0
1610554660.460,406.250,27.832,44.434,94.238,40.527,0
1610554660.464,549.316,13.184,26.367,70.312,50.293,0
1610554660.467,21.484,29.297,34.668,-4.883,49.316,0
1610554660.471,-514.648,50.781,63.965,-41.992,28.320,0
1610554660.475,-325.684,45.898,69.824,-4.395,13.672,0
1610554660.479,321.289,30.273,41.016,74.707,50.781,0
1610554660.483,550.781,34.180,30.273,96.191,64.453,0
1610554660.485,139.160,42.969,40.039,22.949,49.805,0
1610554660.489,-419.922,46.875,40.039,-59.570,87.891,0
1610554660.493,-358.398,48.828,31.738,-21.973,46.875,0
1610554660.497,262.207,29.785,19.043,58.105,1.953,0
1610554660.501,570.801,13.672,14.160,83.496,23.438,0
1610554660.505,224.609,33.203,22.949,34.668,19.531,0
1610554660.509,-383.301,52.246,54.199,-43.945,-14.648,0
1610554660.512,-448.242,43.945,69.336,-38.574,-82.031,0
1610554660.516,169.434,32.715,56.152,60.059,-82.031,0
1610554660.520,604.492,25.391,32.227,90.332,-93.262,0
1610554660.524,300.293,32.715,23.926,6.836,-67.871,0
1610554660.528,-333.496,63.477,54.199,-50.293,-58.594,0
1610554660.530,-483.887,58.594,57.617,-58.594,-7.812,0
1610554660.534,116.699,24.414,23.926,-12.695,71.289,0
1610554660.538,558.594,15.625,25.391,25.879,96.191,0
1610554660.542,301.270,24.902,36.621,16.113,61.035,0
1610554660.546,-251.953,43.945,53.711,-29.297,39.062,0
1610554660.550,-501.953,54.688,68.848,-36.621,56.152,0
1610554660.554,-14.648,39.062,39.062,20.020,19.043,0
1610554660.557,527.344,26.855,23.438,60.059,-19.043,0
1610554660.561,392.578,33.203,37.109,29.785,8.301,0
1610554660.565,-261.230,41.992,42.480,-69.336,57.129,0
1610554660.569,-638.184,42.480,56.152,-127.930,24.902,0
1610554660.573,-146.973,39.062,51.270,-62.988,21.484,0
1610554660.575,436.035,23.438,22.461,13.184,5.859,0
1610554660.579,368.652,16.602,10.254,-21.973,-7.812,0
1610554660.583,-212.891,31.250,21.973,-92.285,1.465,0
1610554660.587,-640.625,21.973,17.090,-178.711,8.789,0
1610554660.591,-270.508,4.395,9.277,-200.195,28.809,0
1610554660.595,349.609,-5.859,11.230,-89.844,-50.293,0
1610554660.599,380.371,-2.930,18.555,-34.180,-84.473,0
1610554660.602,-168.945,13.672,32.227,-107.910,17.578,0
1610554660.606,-616.699,28.809,41.992,-213.867,63.965,0
1610554660.610,-316.406,21.484,31.250,-153.809,31.738,0
1610554660.614,350.098,9.277,5.371,-31.738,53.223,0
1610554660.618,514.160,10.742,-4.395,-22.461,71.777,0
1610554660.620,-22.461,15.137,14.648,-69.824,34.668,0
1610554660.624,-527.344,21.484,46.387,-109.375,-9.277,0
1610554660.628,-302.246,16.113,40.039,-65.918,31.738,0
1610554660.632,322.754,6.836,22.461,48.828,0.000,0
1610554660.636,556.641,21.484,18.555,110.352,-21.484,0
1610554660.640,111.816,31.738,31.250,60.059,13.184,0
1610554660.644,-480.957,33.203,41.016,-38.574,-0.977,0
1610554660.647,-373.047,40.527,28.809,-66.895,87.402,0
1610554660.651,286.621,24.414,7.812,15.137,80.566,0
1610554660.655,583.008,6.836,-1.953,62.012,20.996,0
1610554660.659,215.332,21.484,17.090,11.719,16.113,0
1610554660.663,-387.695,36.621,43.945,-35.156,-13.184,0
1610554660.665,-407.227,34.668,42.480,-5.859,-6.348,0
